original_row_num,url,crawl_time,crawl_status,error_msg,api,package,language,deprecated_in,removed_in,replaced_by,change_type,reason,source
108,https://www.scala-lang.org/api/current/scala/collection/immutable/IndexedSeqOps.html,2025-10-16 14:44:56,success,,toIterator,scala.collection.IterableOnceOps,Scala,2.13.0,,iterator,API Deprecation,"The `toIterator` method was deprecated as it essentially duplicated the functionality of the `iterator` method, which provides the same result. Users are encouraged to use `iterator` instead for clarity and consistency.",https://www.scala-lang.org/api/
111,https://www.scala-lang.org/api/current/scala/collection/immutable/Iterable.html,2025-10-16 14:45:03,success,,toStream,scala.collection,Scala,2.13.0,,.to(LazyList),API Deprecation,"The `Stream` has been deprecated in favor of `LazyList`, which provides a more consistent lazy computation model.",https://www.scala-lang.org/api/2.13.0/scala/collection/IterableOnce.html
119,https://www.scala-lang.org/api/current/scala/collection/immutable/List$.html,2025-10-16 14:45:57,success,,List,scala.collection.immutable,Scala,3.6,3.8,Vector,API Deprecation,The 'List' API was deprecated to prioritize 'Vector' for better performance in terms of indexed access and large collection operations.,https://www.scala-lang.org/docs/scala3/library.html#list
117,https://www.scala-lang.org/api/current/scala/collection/immutable/LinearSeqOps.html,2025-10-16 14:45:50,success,,aggregate,scala.collection.IterableOnceOps,Scala,2.13.0,,"foldLeft for sequential collections, ParIterableLike#aggregate for parallel collections",API Deprecation,Degenerates to foldLeft for sequential collections. Recommendation to use foldLeft or ParIterableLike#aggregate depending on the scenario.,https://scala-lang.org/api/2.13.x
115,https://www.scala-lang.org/api/current/scala/collection/immutable/LinearSeq.html,2025-10-16 14:45:44,success,,toStream,scala.collection.IterableOnceOps,Scala,2.13.0,,to(LazyList),API Deprecation,"This method is deprecated in favor of the `to(LazyList)` method, which provides the same functionality with a more accurate name.",https://www.scala-lang.org/api/current/scala/collection/IterableOnceOps.html#toStream:Stream[A]
120,https://www.scala-lang.org/api/current/scala/collection/immutable/ListMap.html,2025-10-16 14:45:59,success,,ListMap,scala.collection.immutable,Scala,2.13.0,,"ListMap.view.filterKeys and view.mapValues, `.to(LazyList)` instead of `.toStream`",API Deprecation,"The deprecated methods are replaced by more versatile, consistent, and efficient APIs for collection transformations, views, and lazy streaming.",https://www.scala-lang.org/api/2.13.0/scala/collection/immutable/ListMap.html
122,https://www.scala-lang.org/api/current/scala/collection/immutable/ListSet.html,2025-10-16 14:46:04,success,,ListSet,scala.collection.immutable,Scala,2.13.0,,++ with an explicit collection argument,API Deprecation,To unify the API with standardized collection methods and improve clarity by avoiding varargs for set operations.,https://www.scala-lang.org/api/2.13.0/scala/collection/immutable/ListSet.html
125,https://www.scala-lang.org/api/current/scala/collection/immutable/LongMap.html,2025-10-16 14:46:45,success,,++,scala.collection.immutable.LongMap,Scala,2.13.0,,concat,API Deprecation,Streamlined API design to simplify operations and replace redundant methods.,LongMap.scala
126,https://www.scala-lang.org/api/current/scala/collection/immutable/Map.html,2025-10-16 14:46:46,success,,+,scala.collection.MapOps,Scala,2.13.0,,++,API Deprecation,Use ++ with an explicit collection argument for better clarity and usability.,Map.scala
128,https://www.scala-lang.org/api/current/scala/collection/immutable/MapOps.html,2025-10-16 14:46:51,success,,filterKeys,scala.collection.MapOps,Scala,2.13.0,,.view.filterKeys,API Deprecation,"The method `filterKeys` was deprecated to direct developers toward using `.view.filterKeys(f)` for clarity, as the current version wraps the original map without copying elements.",https://www.scala-lang.org/api/2.13.x/scala/collection/MapOps.html#filterKeys
105,https://www.scala-lang.org/api/current/scala/collection/immutable/IndexedSeq.html,2025-10-16 14:44:48,success,,toStream,scala.collection.IterableOnceOps,Scala,2.13.0,,LazyList,API Deprecation,"The `toStream` method was deprecated in favor of `LazyList`, which avoids issues with laziness and has better performance characteristics for functional programming.",https://www.scala-lang.org/api/current/scala/collection/IterableOnceOps.html#toStream:stream[A]
132,https://www.scala-lang.org/api/current/scala/collection/immutable/Queue.html,2025-10-16 14:47:02,success,,enqueue,scala.collection.immutable.Queue,Scala,2.13.0,,enqueueAll,API Deprecation,Simplify naming conventions and reduce ambiguity when enqueuing multiple elements.,Queue.scala
138,https://www.scala-lang.org/api/current/scala/collection/immutable/SeqMap.html,2025-10-16 14:47:50,success,,filterKeys,scala.collection.MapOps,Scala,2.13.0,,.view.filterKeys(f).toMap,API Deprecation,"A future version will include a strict version of this method. For now, .view.filterKeys(f).toMap provides the desired functionality.",https://www.scala-lang.org/api/current/scala/collection/MapOps.html
143,https://www.scala-lang.org/api/current/scala/collection/immutable/SetOps.html,2025-10-16 14:48:10,success,,+,scala.collection.immutable,Scala,2.13.0,,++,API Deprecation,Use ++ with an explicit collection argument instead of + with varargs.,Set.scala
136,https://www.scala-lang.org/api/current/scala/collection/immutable/Seq.html,2025-10-16 14:47:48,success,,/:,scala.collection.IterableOnceOps,Scala,2.13.0,,foldLeft,API Deprecation,"To improve clarity and consistency in naming conventions, users are encouraged to use the more descriptive method `foldLeft` instead.",https://www.scala-lang.org/api/current/scala/collection/IterableOnceOps.html
118,https://www.scala-lang.org/api/current/scala/collection/immutable/List.html,2025-10-16 14:45:53,success,,aggregate,scala.collection.IterableOnceOps,Scala,2.13.0,,foldLeft,API Deprecation,"The `aggregate` method degenerates into `foldLeft` for sequential collections, and it's advisable to use `foldLeft` for better clarity and compatibility. For parallel collections, the `aggregate` method in `ParIterableLike` should be used instead.",IterableOnce.scala
130,https://www.scala-lang.org/api/current/scala/collection/immutable/NumericRange.html,2025-10-16 14:46:58,success,,NumericRange,scala.collection.immutable,Scala,,,"Range.BigInt, Range.Long, Range.BigDecimal",Performance Optimization,"NumericRange provides a more generic and flexible implementation of numeric ranges, improving performance for arbitrary numeric types compared to `Range`.",https://www.scala-lang.org/api/current/scala/collection/immutable/NumericRange.html
146,https://www.scala-lang.org/api/current/scala/collection/immutable/SortedMapOps.html,2025-10-16 14:48:51,success,,filterKeys,scala.collection.MapOps,Scala,2.13.0,,.view.filterKeys(p).toMap,API Deprecation,"The original method was limited to creating a map view without copying any elements, and also lacked a strict implementation for filters. A more flexible and consistent alternative was introduced using `view.filterKeys(p).toMap` to allow for strict map filtering based on keys.",https://www.scala-lang.org/api/2.13.0/scala/collection/MapOps.html
147,https://www.scala-lang.org/api/current/scala/collection/immutable/SortedSet.html,2025-10-16 14:48:52,success,,copyToBuffer,scala.collection.IterableOnceOps,Scala,2.13.0,,dest ++= coll,API Deprecation,Simplification and unification of API surface to avoid redundancy. The updated API offers a more concise and idiomatic way to perform the same functionality.,https://docs.scala-lang.org/scala3/reference/
151,https://www.scala-lang.org/api/current/scala/collection/immutable/Stream$.html,2025-10-16 14:49:05,success,,Stream,scala.collection.immutable,Scala,2.13.0,,LazyList,API Deprecation,"Stream has a lazy tail only, which could lead to unexpected lazy evaluation issues and stack overflow errors when working with long streams. LazyList is recommended as a fully lazy alternative that simplifies reasoning about lazy collections.",Stream.scala (available in official Scala documentation)
153,https://www.scala-lang.org/api/current/scala/collection/immutable/StrictOptimizedSeqOps.html,2025-10-16 14:49:12,success,,/:,scala.collection.IterableOnceOps,Scala,2.13.0,,foldLeft,API Deprecation,The `/:` method is deprecated in favor of foldLeft to improve readability and maintainability.,https://www.scala-lang.org/api/2.13.0/
134,https://www.scala-lang.org/api/current/scala/collection/immutable/Range.html,2025-10-16 14:47:14,success,,hasDefiniteSize,scala.collection.IterableOnceOps,Scala,2.13.0,,knownSize,API Deprecation,"The `hasDefiniteSize` method does not provide actionable information and has been replaced with `knownSize`, which offers more useful and precise details about collection size.",https://www.scala-lang.org/api/2.13.0/scala/collection/IterableOnceOps.html#hasDefiniteSize:Boolean
154,https://www.scala-lang.org/api/current/scala/collection/immutable/StrictOptimizedSetOps.html,2025-10-16 14:49:24,success,,StrictOptimizedSetOps,scala.collection.immutable,Scala,2.13.0,,SetOps,API Deprecation,"The deprecated methods are replaced with more explicit names for clarity, and to provide consistency across similar APIs with equivalent functionality.",https://www.scala-lang.org/api/current/scala/collection/immutable/StrictOptimizedSetOps.html
149,https://www.scala-lang.org/api/current/scala/collection/immutable/SortedSetOps.html,2025-10-16 14:48:52,success,,rangeFrom,scala.collection.SortedOps,Scala,2.13.0,,rangeFrom,API Deprecation,The method has been replaced by rangeFrom to provide a clearer and more intuitive API for ranged projections.,https://www.scala-lang.org/api/current/scala/collection/SortedOps.html
129,https://www.scala-lang.org/api/current/scala/collection/immutable/Nil$.html,2025-10-16 14:46:56,success,,aggregate,scala.collection.IterableOnceOps,Scala,2.13.0,,foldLeft(z)(seqop),API Deprecation,"The method `aggregate` degenerates to `foldLeft` for sequential collections, where the combining operation is ignored, making `foldLeft` preferable for simplicity and clarity.",
141,https://www.scala-lang.org/api/current/scala/collection/immutable/Set.html,2025-10-16 14:48:02,success,,Set.++,scala.collection.immutable,Scala,2.13.0,,Set.++,API Deprecation,The `++` operator was improved for collections of type Iterable and a new usage pattern is recommended.,https://docs.scala-lang.org/overviews/collections-2.13/index.html
157,https://www.scala-lang.org/api/current/scala/collection/immutable/TreeMap.html,2025-10-16 14:49:53,success,,filterKeys,scala.collection.MapOps,Scala,2.13.0,,.view.filterKeys(f),API Deprecation,"A wrapper of the map without copying elements, with discussions on adding a strict version in the future.",Map.scala
161,https://www.scala-lang.org/api/current/scala/collection/immutable/TreeSet.html,2025-10-16 14:50:04,success,,aggregate,scala.collection.IterableOnceOps,Scala,2.13.0,,foldLeft,API Deprecation,"For sequential collections, prefer foldLeft for simpler and more intuitive usage. For parallel collections, use ParIterableLike#aggregate.",https://www.scala-lang.org/api/2.13.0/scala/collection/IterableOnceOps.html#aggregate
152,https://www.scala-lang.org/api/current/scala/collection/immutable/StrictOptimizedMapOps.html,2025-10-16 14:49:05,success,,StrictOptimizedMapOps,scala.collection.immutable,Scala,2.13.0,,++ with an explicit collection argument instead of + with varargs,API Deprecation,To provide clearer and more consistent API for collection operations and discourage ambiguous usage of varargs.,https://www.scala-lang.org/api/2.13.x/scala/collection/immutable/StrictOptimizedMapOps.html
144,https://www.scala-lang.org/api/current/scala/collection/immutable/SortedMap.html,2025-10-16 14:48:16,success,,filterKeys,scala.collection.MapOps,Scala,2.13.0,,.view.filterKeys(p).toMap,API Deprecation,The method was deprecated to favor a more flexible and efficient view-based filtering approach.,https://github.com/scala/scala/releases/tag/v2.13.0
155,https://www.scala-lang.org/api/current/scala/collection/immutable/StrictOptimizedSortedMapOps.html,2025-10-16 14:49:53,success,,StrictOptimizedSortedMapOps,scala.collection.immutable,Scala,3.7.3,,,API Deprecation,"The API is marked as deprecated since newer APIs provide functionalities in a more efficient and readable manner. Specific methods such as `+`, `:++`, `aggregate`, `filterKeys`, `mapValues`, and others are considered obsolete or replaced by more robust alternatives.",https://www.scala-lang.org/api/3.7.3/scala/collection/immutable/StrictOptimizedSortedMapOps.html
165,https://www.scala-lang.org/api/current/scala/collection/immutable/VectorBuilder.html,2025-10-16 14:50:55,success,,addAll,scala.collection.immutable.VectorBuilder,Scala,2.13.0,,++=,API Deprecation,"Infix operations with multiple arguments were simplified, and the varargs version of `+=` was deprecated. `++=` provides the same functionality in a clear and standardized way.",https://www.scala-lang.org/api/2.13.0/scala/collection/mutable/Growable.html
168,https://www.scala-lang.org/api/current/scala/collection/immutable/WrappedString.html,2025-10-16 14:50:57,success,,/:,scala.collection.IterableOnceOps,Scala,2.13.0,,foldLeft,API Deprecation,Simplify and consolidate API for better readability and usability.,
172,https://www.scala-lang.org/api/current/scala/collection/mutable/AbstractIterable.html,2025-10-16 14:51:05,success,,aggregate,scala.collection.IterableOnceOps,Scala,2.13.0,,foldLeft,API Deprecation,"The method degenerates to foldLeft for sequential collections, and its use is discouraged for sequential contexts.",https://www.scala-lang.org/api/2.13.x/scala/collection/IterableOnceOps.html
170,https://www.scala-lang.org/api/current/scala/collection/mutable.html,2025-10-16 14:51:02,success,,AnyRefMap,scala.collection.mutable,Scala,2.13.16,,HashMap,API Deprecation,Use `scala.collection.mutable.HashMap` for better performance,https://github.com/scala/scala/issues/2.13.16
173,https://www.scala-lang.org/api/current/scala/collection/mutable/AbstractMap.html,2025-10-16 14:51:05,success,,+,scala.collection.mutable.MapOps,Scala,2.13.0,,++,API Deprecation,"Using varargs with `+` leads to inconsistency with the `++` method, especially for collections. To standardize the API, direct usage of `++` was recommended.",https://github.com/scala/scala/releases/tag/v2.13.0
164,https://www.scala-lang.org/api/current/scala/collection/immutable/Vector.html,2025-10-16 14:50:55,success,,/:,scala.collection.IterableOnceOps,Scala,2.13.0,,foldLeft,API Deprecation,The use of '/:' for fold-left operations was deprecated in favor of more descriptive and intuitive method names like `foldLeft` to improve code readability.,https://www.scala-lang.org/api/current/scala/collection/IterableOnceOps.html
166,https://www.scala-lang.org/api/current/scala/collection/immutable/VectorMap.html,2025-10-16 14:50:56,success,,filterKeys,scala.collection.MapOps,Scala,2.13.0,,view.filterKeys(p).toMap,API Deprecation,Provides better flexibility and compatibility with views and allows stricter use for future versions.,VectorMap.scala
150,https://www.scala-lang.org/api/current/scala/collection/immutable/Stream.html,2025-10-16 14:49:00,success,,append,scala.collection.immutable.Stream,Scala,2.13.0,,lazyAppendedAll,API Deprecation,The `append` operation was renamed to `lazyAppendedAll` to align with consistent naming and improve clarity between lazy and strict collection behaviors.,Stream.scala
177,https://www.scala-lang.org/api/current/scala/collection/mutable/AnyRefMap$.html,2025-10-16 14:51:58,success,,AnyRefMap,scala.collection.mutable,Scala,2.13.16,,scala.collection.mutable.HashMap,API Deprecation,Use `scala.collection.mutable.HashMap` instead for better performance.,https://github.com/lampepfl/scala
