original_row_num,url,crawl_time,crawl_status,error_msg,api,package,language,deprecated_in,removed_in,replaced_by,change_type,reason,source
283,https://docs.spring.io/spring-framework/docs/current/javadoc-api/org/springframework/test/util/package-summary.html,2025-10-16 14:03:50,success,,JsonExpectationsHelper,org.springframework.test.util,Java,Not explicitly mentioned,Not explicitly mentioned,JSONAssert or JsonComparator,API Deprecation,To encourage the use of either the JSONAssert library or the JsonComparator abstraction for more comprehensive and standardized JSON assertion capabilities.,org.springframework.test.util (Spring Framework 6.2.11 API)
301,https://docs.spring.io/spring-framework/docs/current/javadoc-api/org/springframework/transaction/config/package-summary.html,2025-10-16 14:04:03,success,,JtaTransactionManagerFactoryBean,org.springframework.transaction.config,Java,6.0,,JtaTransactionManager,API Deprecation,Shift towards using direct JtaTransactionManager definitions for better clarity and simplicity.,https://docs.spring.io/spring-framework/docs/current/javadoc-api/org/springframework/transaction/config/package-summary.html
306,https://docs.spring.io/spring-framework/docs/current/javadoc-api/org/springframework/transaction/support/package-summary.html,2025-10-16 14:04:07,success,,TransactionSynchronizationAdapter,org.springframework.transaction.support,Java,5.3,,TransactionSynchronization interface (default methods),API Deprecation,To prefer default methods on the TransactionSynchronization interface for enhanced functionality and maintainability.,https://spring.io/blog/2020/11/11/spring-framework-5-3-released
309,https://docs.spring.io/spring-framework/docs/current/javadoc-api/org/springframework/ui/context/support/package-summary.html,2025-10-16 14:04:09,success,,DelegatingThemeSource,org.springframework.ui.context.support,Java,6.0,,CSS,API Deprecation,Simplification of UI customization and modern web standards.,https://docs.spring.io/spring-framework/docs/current/javadoc-api/org/springframework/ui/context/support/package-summary.html
308,https://docs.spring.io/spring-framework/docs/current/javadoc-api/org/springframework/ui/context/package-summary.html,2025-10-16 14:04:08,success,,"HierarchicalThemeSource, Theme, ThemeSource",org.springframework.ui.context,Java,6.0,,CSS (general approach to styling rather than specific APIs),API Deprecation,"To align with modern practices and leverage CSS for styling, eliminating the need for specific theme-related APIs.",https://docs.spring.io/spring-framework/reference/html/web.html
311,https://docs.spring.io/spring-framework/docs/current/javadoc-api/org/springframework/util/package-summary.html,2025-10-16 14:04:10,success,,MimeType.SpecificityComparator,org.springframework.util,Java,6.0,Future version,None; no direct replacement available as per documentation,API Deprecation,This API is deprecated and subject to removal in a future version without direct replacement.,https://docs.spring.io/spring-framework/docs/6.2.11
313,https://docs.spring.io/spring-framework/docs/current/javadoc-api/org/springframework/util/comparator/package-summary.html,2025-10-16 14:04:11,success,,ComparableComparator,org.springframework.util.comparator,Java,6.1,,Comparator.naturalOrder(),API Deprecation,This was deprecated to encourage usage of standard Java API implementations such as 'Comparator.naturalOrder()' for better integration and standardization.,https://docs.spring.io/spring-framework/docs/current/api/org/springframework/util/comparator/ComparableComparator.html
314,https://docs.spring.io/spring-framework/docs/current/javadoc-api/org/springframework/util/concurrent/package-summary.html,2025-10-16 14:04:13,success,,CompletableToListenableFutureAdapter,org.springframework.util.concurrent,Java,6.0,,,API Deprecation,This API element is subject to removal in a future version.,
324,https://docs.spring.io/spring-framework/docs/current/javadoc-api/org/springframework/web/accept/package-summary.html,2025-10-16 14:04:19,success,,PathExtensionContentNegotiationStrategy,org.springframework.web.accept,Java,5.2.4,,,API Deprecation,"This strategy has been marked as deprecated due to better alternatives available, such as using other content negotiation strategies (e.g., `ParameterContentNegotiationStrategy` or `HeaderContentNegotiationStrategy`). The deprecation encourages developers to transition to more flexible and modern approaches.",https://docs.spring.io/spring-framework/docs/5.2.4.RELEASE/spring-framework-reference/web.html#mvc
329,https://docs.spring.io/spring-framework/docs/current/javadoc-api/org/springframework/web/client/support/package-summary.html,2025-10-16 14:04:21,success,,RestTemplateAdapter,org.springframework.web.client.support,Java,,,RestClientAdapter,API Deprecation,To better align with modern alternatives and encourage the use of `RestClient` for request execution.,https://spring.io/blog/2023/05/22/restclient-introduction
338,https://docs.spring.io/spring-framework/docs/current/javadoc-api/org/springframework/web/filter/reactive/package-summary.html,2025-10-16 14:04:28,success,,ServerHttpObservationFilter,org.springframework.web.filter.reactive,Java,6.1,Future version (not specified),WebHttpHandlerBuilder,API Deprecation,The API is being deprecated in favor of using WebHttpHandlerBuilder for better or more modern functionality.,https://docs.spring.io/spring-framework/docs/current/javadoc-api/org/springframework/web/filter/reactive/ServerHttpObservationFilter.html
350,https://docs.spring.io/spring-framework/docs/current/javadoc-api/org/springframework/web/reactive/function/client/package-summary.html,2025-10-16 14:04:40,success,,ExchangeFilterFunctions.Credentials,org.springframework.web.reactive.function.client,Java,Spring Framework 5.1,,"HttpHeaders.setBasicAuth(String, String)",API Deprecation,"This API was deprecated to encourage usage of standard approaches for basic authentication via `HttpHeaders.setBasicAuth(String, String)` while building a request, instead of using custom implementations.",https://docs.spring.io/spring-framework/docs/6.2.11/javadoc-api/org/springframework/web/reactive/function/client/ExchangeFilterFunctions.Credentials.html
355,https://docs.spring.io/spring-framework/docs/current/javadoc-api/org/springframework/web/reactive/resource/package-summary.html,2025-10-16 14:04:44,success,,WebJarsResourceResolver,org.springframework.web.reactive.resource,Java,6.2,future version (unspecified),LiteWebJarsResourceResolver,API Deprecation,"Simplification and improvement of functionality by moving towards LiteWebJarsResourceResolver, which achieves similar objectives more efficiently.",https://docs.spring.io/spring-framework/docs/6.2.11/reference/html/web-reactive.html#resources
375,https://docs.spring.io/spring-framework/docs/current/javadoc-api/org/springframework/web/service/invoker/package-summary.html,2025-10-16 14:05:01,success,,HttpClientAdapter,org.springframework.web.service.invoker,Java,Spring Framework 6.2.11,Future version (unspecified),ReactorHttpExchangeAdapter,API Deprecation,"The API is being deprecated to transition to a reactive programming model using ReactorHttpExchangeAdapter, which provides improved support for reactive HTTP client implementations.",https://docs.spring.io/spring-framework/reference/html/web-services.html
376,https://docs.spring.io/spring-framework/docs/current/javadoc-api/org/springframework/web/servlet/package-summary.html,2025-10-16 14:05:01,success,,ThemeResolver,org.springframework.web.servlet,Java,6.0,,CSS,API Deprecation,Spring Framework encourages using CSS for styling themes as it offers better flexibility and modern design capabilities.,https://docs.spring.io/spring-framework/docs/6.2.11/api/org/springframework/web/servlet/theme/ThemeResolver.html
383,https://docs.spring.io/spring-framework/docs/current/javadoc-api/org/springframework/web/servlet/mvc/package-summary.html,2025-10-16 14:05:07,success,,LastModified,org.springframework.web.servlet.mvc,Java,5.3.9,,checkNotModified methods in WebRequest or returning a ResponseEntity with 'ETag' and/or 'Last-Modified' headers set from an annotated controller method,API Deprecation,The LastModified API was deprecated in favor of using more modern and flexible alternatives such as 'checkNotModified' methods in WebRequest and annotated controller methods. These methods provide better integration with MVC workflows and HTTP response handling capabilities such as setting ETag and Last-Modified headers.,https://docs.spring.io/spring-framework/docs/5.3.9/javadoc-api/org/springframework/web/servlet/mvc/LastModified.html
389,https://docs.spring.io/spring-framework/docs/current/javadoc-api/org/springframework/web/servlet/resource/package-summary.html,2025-10-16 14:05:15,success,,WebJarsResourceResolver,org.springframework.web.servlet.resource,Java,6.2,,LiteWebJarsResourceResolver,API Deprecation,The WebJarsResourceResolver API was deprecated in favor of LiteWebJarsResourceResolver for improved functionality and optimized performance.,https://docs.spring.io/spring-framework/docs/6.2.11/reference/html/web.html#web-resources-libraries
391,https://docs.spring.io/spring-framework/docs/current/javadoc-api/org/springframework/web/servlet/tags/package-summary.html,2025-10-16 14:05:15,success,,ThemeTag,org.springframework.web.servlet.tags,Java,6.0,,,API Deprecation,No direct replacement provided; likely deprecated due to minimal or outdated use and revised framework design decisions.,https://docs.spring.io/spring-framework/docs/6.2.11/reference/html/
393,https://docs.spring.io/spring-framework/docs/current/javadoc-api/org/springframework/web/servlet/theme/package-summary.html,2025-10-16 14:05:16,success,,"AbstractThemeResolver, CookieThemeResolver, FixedThemeResolver, SessionThemeResolver, ThemeChangeInterceptor",org.springframework.web.servlet.theme,Java,6.0,,CSS approach,API Deprecation,"Encouragement for developers to utilize modern CSS-based approaches for theming, which are more flexible, scalable, and in line with current web development practices.",https://docs.spring.io/spring-framework/docs/6.0.x/reference/html/
394,https://docs.spring.io/spring-framework/docs/current/javadoc-api/org/springframework/web/servlet/view/package-summary.html,2025-10-16 14:05:17,success,,ResourceBundleViewResolver,org.springframework.web.servlet.view,Java,Spring Framework 5.3,,Spring's common view resolver variants and/or custom resolver implementations,API Deprecation,Simplification and preference for more modern and commonly used view resolver approaches in the Spring Framework.,https://docs.spring.io/spring-framework/docs/6.2.11/reference/html/
421,https://docs.spring.io/spring-framework/docs/current/javadoc-api/org/springframework/web/socket/sockjs/transport/package-summary.html,2025-10-16 14:05:38,success,,SockJsService,org.springframework.web.socket.sockjs.transport,Java,,,TransportHandlingSockJsService,API Deprecation,A basic implementation of SockJsService with support for SPI-based transport handling and session management.,https://docs.spring.io/spring-framework/docs/6.2.11/reference/
424,https://docs.spring.io/spring-framework/docs/current/javadoc-api/org/springframework/web/util/package-summary.html,2025-10-16 14:05:41,success,,CookieGenerator,org.springframework.web.util,Java,6.0,,ResponseCookie,API Deprecation,"The CookieGenerator API has been deprecated in favor of the ResponseCookie class, which provides updated functionality and aligns with modern web standards.",https://docs.spring.io/spring-framework/docs/current/javadoc-api/org/springframework/web/util/package-summary.html
