original_row_num,url,crawl_time,crawl_status,error_msg,api,package,language,deprecated_in,removed_in,replaced_by,change_type,reason,source
58,https://docs.pytorch.org/docs/stable/generated/torch.column_stack.html,2025/8/27 19:32,success,,torch.column_stack,torch,Python,,,torch.hstack,Behavior Change,The API's functionality was clarified as equivalent to `torch.hstack` while reshaping zero or one-dimensional tensors for greater usability alignment.,https://pytorch.org/docs/stable/generated/torch.column_stack.html
61,https://docs.pytorch.org/docs/stable/generated/torch.hsplit.html,2025/8/27 19:33,success,,torch.hsplit,torch,Python,,,torch.tensor_split,Behavior Change,"Attempt to align the behavior of hsplit more closely with NumPy's hsplit, offering better consistency for splitting tensors horizontally.",https://pytorch.org/docs/stable/generated/torch.hsplit.html
68,https://docs.pytorch.org/docs/stable/generated/torch.movedim.html,2025/8/27 19:33,success,,torch.movedim,torch,Python,,,torch.moveaxis,Behavior Change,Standardized alignment with NumPy's moveaxis functionality to improve API consistency.,https://pytorch.org/docs/stable/generated/torch.movedim.html
69,https://docs.pytorch.org/docs/stable/generated/torch.moveaxis.html,2025/8/27 19:33,success,,torch.moveaxis,torch (PyTorch),Python,,,torch.movedim,API Deprecation,"To maintain consistency with other PyTorch APIs and align naming conventions, `torch.moveaxis` was marked as an alias for `torch.movedim`. The goal is to promote the use of `torch.movedim` across the codebase.",https://pytorch.org/docs/stable/generated/torch.moveaxis.html
75,https://docs.pytorch.org/docs/stable/generated/torch.row_stack.html,2025/8/27 19:33,success,,torch.row_stack,torch,Python,,,torch.vstack,API Deprecation,"torch.row_stack is an alias for torch.vstack; to simplify the API surface and prevent redundancy, users are encouraged to use torch.vstack directly.",https://pytorch.org/docs/stable/generated/torch.row_stack.html
76,https://docs.pytorch.org/docs/stable/generated/torch.select.html,2025/8/27 19:33,success,,torch.select,torch,Python,,,torch.select_copy,API Behavior Change,RuntimeError raised for sparse tensors when a view cannot be returned. Users are directed to use torch.select_copy() for compatibility.,https://pytorch.org/docs/2.8/torch.html#torch.select
71,https://docs.pytorch.org/docs/stable/generated/torch.narrow_copy.html,2025/8/27 19:33,success,,torch.narrow_copy,torch,Python,,,torch.narrow,,This API provides a copy-based method specifically for sparse tensors since the original torch.narrow does not support shared storage narrowing for sparse tensors.,https://pytorch.org/docs/2.8/generated/torch.narrow_copy.html
84,https://docs.pytorch.org/docs/stable/generated/torch.squeeze.html,2025/8/27 19:34,success,,torch.squeeze,torch (PyTorch),Python,2,,,Parameter Change,Enhancement to allow the `dim` parameter to accept tuples of dimensions for better usability and flexibility.,https://pytorch.org/docs/stable/generated/torch.squeeze.html
86,https://docs.pytorch.org/docs/stable/generated/torch.swapaxes.html,2025/8/27 19:34,success,,torch.swapaxes,torch (PyTorch),Python,,,torch.transpose,Alias Addition,"Introduced for compatibility with NumPy’s `swapaxes` function, providing a more intuitive naming alternative to `torch.transpose`.",https://pytorch.org/docs/stable/generated/torch.swapaxes.html
88,https://docs.pytorch.org/docs/stable/generated/torch.t.html,2025/8/27 19:34,success,,torch.t,torch,Python,,,torch.transpose,,,https://pytorch.org/docs/stable/generated/torch.t.html
87,https://docs.pytorch.org/docs/stable/generated/torch.swapdims.html,2025/8/27 19:34,success,,torch.swapdims,torch,Python,,,torch.transpose,Behavior Change,torch.swapdims is an alias for the existing `torch.transpose` API and mirrors NumPy's `swapaxes` for familiarity. The documentation clarifies this equivalence without introducing breaking changes.,https://pytorch.org/docs/stable/generated/torch.swapdims.html
97,https://docs.pytorch.org/docs/stable/generated/torch.vsplit.html,2025/8/27 19:35,success,,torch.vsplit,torch,Python,,,torch.tensor_split,Behavior Change,The `torch.vsplit` function was added for convenience as a specific alias to `torch.tensor_split` for vertical splitting which has similar functionality but enforces stricter input rules for `indices_or_sections` to avoid runtime errors.,https://pytorch.org/docs/stable/generated/torch.vsplit.html
120,https://docs.pytorch.org/docs/stable/generated/torch.save.html,2025/8/27 19:36,success,,torch.save,torch,Python,1.6,,,Behavior Change,"The `torch.save` API switched to a zipfile-based file format in PyTorch 1.6, introducing new serialization behavior to optimize storage handling.",https://github.com/pytorch/pytorch/releases/tag/v1.6.0
132,https://docs.pytorch.org/docs/stable/generated/torch.abs.html,2025/8/27 19:37,success,,torch.abs,PyTorch,Python,,,torch.absolute,API Deprecation,Unifying function names for consistency and clarity.,https://pytorch.org/docs/stable/torch.html#torch.abs
133,https://docs.pytorch.org/docs/stable/generated/torch.absolute.html,2025/8/27 19:37,success,,torch.absolute,torch,Python,,,torch.abs,Alias Addition,Introduced as an alias for clarity and consistency with similar API naming schemes.,https://pytorch.org/docs/stable/generated/torch.absolute.html
135,https://docs.pytorch.org/docs/stable/generated/torch.arccos.html,2025/8/27 19:37,success,,torch.arccos,torch,Python,,,torch.acos,API Deprecation,"torch.arccos is aliased to torch.acos for consistency. Users are encouraged to use the standard API name, torch.acos.",https://pytorch.org/docs/stable/generated/torch.arccos.html
141,https://docs.pytorch.org/docs/stable/generated/torch.angle.html,2025/8/27 19:37,success,,torch.angle,torch,Python,1.8,,,Behavior Change,The behavior was updated to conform to mathematical conventions and provide accurate propagation of NaNs.,https://pytorch.org/docs/2.8/generated/torch.angle.html
145,https://docs.pytorch.org/docs/stable/generated/torch.arcsinh.html,2025/8/27 19:37,success,,torch.arcsinh,torch (PyTorch),Python,,,torch.asinh,Alias Update,torch.arcsinh is an alias for torch.asinh() for ease of use and consistency. No functional change is introduced.,https://pytorch.org/docs/stable/generated/torch.arcsinh.html
143,https://docs.pytorch.org/docs/stable/generated/torch.arcsin.html,2025/8/27 19:37,success,,torch.arcsin,torch,Python,,,torch.asin,Alias Addition,"Added as an alias for consistency with other mathematical function naming conventions (such as `arccos`, `arctan` variants).",https://pytorch.org/docs/stable/generated/torch.arcsin.html
142,https://docs.pytorch.org/docs/stable/generated/torch.asin.html,2025/8/27 19:37,success,,torch.asin,torch,Python,,,torch.arcsin,API Deprecation,The naming convention changed to align better with mathematical terminology.,https://pytorch.org/docs/stable/generated/torch.asin
137,https://docs.pytorch.org/docs/stable/generated/torch.arccosh.html,2025/8/27 19:37,success,,torch.arccosh,torch,Python,,,torch.acosh,API Deprecation,The function 'torch.arccosh' serves as an alias for 'torch.acosh()' to maintain consistency with naming conventions in mathematical libraries. Explicit encouragement to use 'torch.acosh' ensures reduced ambiguity and better alignment with common standards.,https://pytorch.org/docs/stable/generated/torch.arccosh.html
149,https://docs.pytorch.org/docs/stable/generated/torch.arctanh.html,2025/8/27 19:38,success,,torch.arctanh,torch,Python,,,torch.atanh,API Deprecation,"The alias `torch.arctanh` is deprecated to reduce redundancy, as similar functionality is available via `torch.atanh`.",https://pytorch.org/docs/stable/generated/torch.arctanh.html
151,https://docs.pytorch.org/docs/stable/generated/torch.arctan2.html,2025/8/27 19:38,success,,torch.arctan2,torch,Python,,,torch.atan2,Alias Addition,Introduced as an alias for torch.atan2 to maintain naming consistency across the library.,https://pytorch.org/docs/stable/generated/torch.arctan2.html
147,https://docs.pytorch.org/docs/stable/generated/torch.arctan.html,2025/8/27 19:38,success,,torch.arctan,torch,Python,,,torch.atan,API Deprecation,"The alias 'torch.arctan' was introduced for compatibility, but users are encouraged to use 'torch.atan' for consistency with other trigonometric functions.",https://pytorch.org/docs/2.8/torch.html#torch.arctan
160,https://docs.pytorch.org/docs/stable/generated/torch.clip.html,2025/8/27 19:38,success,,torch.clip,torch,Python,,,torch.clamp,API Deprecation,Alias for torch.clamp() to provide clearer naming and ensure consistency across the API.,https://pytorch.org/docs/stable/generated/torch.clip.html
159,https://docs.pytorch.org/docs/stable/generated/torch.clamp.html,2025/8/27 19:38,success,,torch.clamp,torch,Python,,,torch.clip,API Deprecation,The introduction of `torch.clip` provides a more universally understood function name across libraries and frameworks. `torch.clamp` remains functional for compatibility.,https://pytorch.org/docs/stable/generated/torch.clamp.html
169,https://docs.pytorch.org/docs/stable/generated/torch.erf.html,2025/8/27 19:39,success,,torch.erf,torch,Python,2.8,,torch.special.erf,API Deprecation,The functionality of `torch.erf` is being transitioned to `torch.special.erf` to consolidate mathematical operations under a unified namespace (`torch.special`).,https://pytorch.org/docs/2.8/generated/torch.erf.html
167,https://docs.pytorch.org/docs/stable/generated/torch.divide.html,2025/8/27 19:39,success,,torch.divide,torch,Python,,,torch.div,API Deprecation,The torch.divide function was designated as an alias for torch.div to maintain consistency across PyTorch and simplify the API.,https://pytorch.org/docs/2.8/generated/torch.divide.html
168,https://docs.pytorch.org/docs/stable/generated/torch.digamma.html,2025/8/27 19:39,success,,torch.digamma,torch,Python,2.6,,torch.special.digamma,API Deprecation,To ensure consistency and clarity in API usage by consolidating specialized mathematical functions under the `torch.special` module.,https://pytorch.org/docs/2.8/generated/torch.digamma.html
170,https://docs.pytorch.org/docs/stable/generated/torch.erfc.html,2025/8/27 19:39,success,,torch.erfc,PyTorch,Python,,,torch.special.erfc,API Deprecation,The `torch.erfc` API was aliased to `torch.special.erfc()` for better organization and to group special functions logically under a dedicated namespace.,https://pytorch.org/docs/2.8/generated/torch.erfc.html
171,https://docs.pytorch.org/docs/stable/generated/torch.erfinv.html,2025/8/27 19:39,success,,torch.erfinv,torch,python,,,torch.special.erfinv,API Deprecation,Simplification and consolidation of mathematical operations under `torch.special` namespace to improve API clarity.,https://pytorch.org/docs/stable/generated/torch.erfinv.html
174,https://docs.pytorch.org/docs/stable/generated/torch.expm1.html,2025/8/27 19:39,success,,torch.expm1,torch.special,Python,,,torch.special.expm1,API Deprecation,Unified under torch.special namespace for mathematical functions to improve consistency and organization.,https://pytorch.org/docs/stable/generated/torch.expm1.html
177,https://docs.pytorch.org/docs/stable/generated/torch.fix.html,2025/8/27 19:39,success,,torch.fix,torch,Python,,,torch.trunc,Behavior Change,"torch.fix was re-aliased to torch.trunc for consistency in functionality, as both perform truncation of input values.",https://pytorch.org/docs/stable/generated/torch.fix.html
173,https://docs.pytorch.org/docs/stable/generated/torch.exp2.html,2025/8/27 19:39,success,,torch.exp2,torch,Python,,,torch.special.exp2(),Alias Addition,The API `torch.exp2` is now an alias for `torch.special.exp2()` to maintain consistency across the PyTorch API and consolidate special functions under `torch.special`.,https://pytorch.org/docs/stable/generated/torch.exp2.html
180,https://docs.pytorch.org/docs/stable/generated/torch.floor_divide.html,2025/8/27 19:40,success,,torch.floor_divide,PyTorch,Python,1.13,,torch.div (with rounding_mode='trunc'),Behavior Change,The original implementation of `torch.floor_divide` incorrectly performed truncation division instead of floor division.,https://pytorch.org/docs/stable/generated/torch.floor_divide.html
201,https://docs.pytorch.org/docs/stable/generated/torch.i0.html,2025/8/27 19:41,success,,torch.i0,torch,Python,,,torch.special.i0,API Deprecation,Consolidation of functionality into the `torch.special` namespace for better organization and alignment with mathematical operations.,https://pytorch.org/docs/stable/generated/torch.special.i0.html
203,https://docs.pytorch.org/docs/stable/generated/torch.igammac.html,2025/8/27 19:41,success,,torch.igammac,torch.special,Python,,,torch.special.gammaincc,Behavior Change,Introduced as an alias to the existing `torch.special.gammaincc()` for clarity and uniform usage across the library.,https://pytorch.org/docs/stable/generated/torch.igammac.html
199,https://docs.pytorch.org/docs/stable/generated/torch.logit.html,2025/8/27 19:41,success,,torch.logit,torch (PyTorch),Python,,,torch.special.logit,API Deprecation,The function was simplified to alias the equivalent `torch.special.logit` function for better consistency across PyTorch special functions.,https://pytorch.org/docs/stable/generated/torch.logit.html
205,https://docs.pytorch.org/docs/stable/generated/torch.multiply.html,2025/8/27 19:41,success,,torch.multiply,torch,Python,,,torch.mul,API Deprecation,The alias `torch.multiply` was introduced for user convenience but is internally equivalent to `torch.mul`. The change encourages users to adopt the canonical API name for consistency and maintainability across PyTorch versions.,https://pytorch.org/docs/stable/generated/torch.multiply.html
202,https://docs.pytorch.org/docs/stable/generated/torch.igamma.html,2025/8/27 19:41,success,,torch.igamma,PyTorch,Python,,,torch.special.gammainc,API Deprecation,"The function `torch.igamma` was deprecated and replaced for better alignment with established naming conventions used in other libraries and frameworks. The new name, `torch.special.gammainc`, is consistent with standard mathematical terminology.",https://pytorch.org/docs/stable/generated/torch.igamma.html
211,https://docs.pytorch.org/docs/stable/generated/torch.polygamma.html,2025/8/27 19:42,success,,torch.polygamma,torch.special,Python,,,torch.special.polygamma,Alias Creation,Simplify namespace and improve alignment with PyTorch's special functions grouping.,https://pytorch.org/docs/stable/generated/torch.special.polygamma.html
206,https://docs.pytorch.org/docs/stable/generated/torch.mvlgamma.html,2025/8/27 19:41,success,,torch.mvlgamma,torch.special,Python,,,torch.special.multigammaln,API Deprecation,The API alias was replaced by its canonical name to improve consistency and clarity for users.,https://pytorch.org/docs/stable/generated/torch.mvlgamma.html
209,https://docs.pytorch.org/docs/stable/generated/torch.negative.html,2025/8/27 19:41,success,,torch.negative,torch,Python,,,torch.neg,Alias Introduction,torch.negative was introduced as an alias for torch.neg to improve code readability and provide semantic clarity.,https://pytorch.org/docs/stable/generated/torch.negative.html
208,https://docs.pytorch.org/docs/stable/generated/torch.neg.html,2025/8/27 19:41,success,,torch.neg,torch,Python,,,torch.negative,API Deprecation,"The `torch.negative` API was introduced as a more descriptive alternative to `torch.neg`, aligning with best practices for API naming and consistency.",https://pytorch.org/docs/stable/generated/torch.negative.html
230,https://docs.pytorch.org/docs/stable/generated/torch.softmax.html,2025/8/27 19:43,success,,torch.softmax,torch,Python,,,torch.nn.functional.softmax,Behavior Change,Streamlining API behavior and encouraging the use of functional-style APIs.,https://pytorch.org/docs/stable/generated/torch.nn.functional.softmax.html
228,https://docs.pytorch.org/docs/stable/generated/torch.sinc.html,2025/8/27 19:43,success,,torch.sinc,torch,Python,,,torch.special.sinc,API Deprecation,Standardization and consolidation of special mathematical functions under the 'torch.special' namespace.,https://pytorch.org/docs/stable/generated/torch.sinc.html
223,https://docs.pytorch.org/docs/stable/generated/torch.sigmoid.html,2025/8/27 19:42,success,,torch.sigmoid,torch (PyTorch),Python,,,torch.special.expit,API Deprecation,To align with a more standardized mathematical function name and improve consistency across PyTorch's API.,https://pytorch.org/docs/stable/generated/torch.sigmoid.html
233,https://docs.pytorch.org/docs/stable/generated/torch.sub.html,2025/8/27 19:43,success,,torch.sub,torch,Python,,,torch.subtract,API Deprecation,Unification with similar function names in the PyTorch library for consistency and readability.,https://pytorch.org/docs/stable/generated/torch.sub.html
234,https://docs.pytorch.org/docs/stable/generated/torch.subtract.html,2025/8/27 19:43,success,,torch.subtract,torch,Python,,,torch.sub,API Deprecation,"torch.subtract is an alias for torch.sub. It is maintained for historical reasons to ensure backward compatibility, but torch.sub is the preferred usage.",https://pytorch.org/docs/2.8/torch.subtract.html
237,https://docs.pytorch.org/docs/stable/generated/torch.true_divide.html,2025/8/27 19:43,success,,torch.true_divide,torch,Python,,,torch.div with rounding_mode=None,Behavior Change,"To simplify and standardize API usage, consolidating multiple methods into a single call `torch.div` with an explicit `rounding_mode` parameter.",https://pytorch.org/docs/stable/generated/torch.true_divide.html
239,https://docs.pytorch.org/docs/stable/generated/torch.xlogy.html,2025/8/27 19:43,success,,torch.xlogy,torch,Python,,,torch.special.xlogy,API Deprecation,Unified function aliasing under the `torch.special` module for better consistency and clarity.,https://pytorch.org/docs/stable/generated/torch.xlogy.html
248,https://docs.pytorch.org/docs/stable/generated/torch.min.html,2025/8/27 19:44,success,,torch.min,torch,Python,,,torch.minimum,API Deprecation,"The `torch.min(input, other, *, out=None)` signature was marked as deprecated to consolidate usage and guide users towards `torch.minimum` for clarity.",https://pytorch.org/docs/stable/generated/torch.min.html
247,https://docs.pytorch.org/docs/stable/generated/torch.max.html,2025/8/27 19:44,success,,torch.max,torch,Python,,,torch.maximum (only for two-tensor maximum comparisons),,,https://pytorch.org/docs/stable/generated/torch.max.html
253,https://docs.pytorch.org/docs/stable/generated/torch.median.html,2025/8/27 19:44,success,,torch.median,torch (PyTorch),Python,,,torch.quantile (for cases where the mean of medians is needed),Behavior Change,"In cases where the input tensor has an even number of elements, torch.median returns the lower of the two medians, which may differ from expectations. Users requiring the mean of both medians should use torch.quantile(q=0.5).",https://pytorch.org/docs/2.8/generated/torch.median.html
256,https://docs.pytorch.org/docs/stable/generated/torch.norm.html,2025/8/27 19:45,success,,torch.norm,torch,Python,PyTorch 2.8,,"torch.linalg.vector_norm, torch.linalg.matrix_norm",API Deprecation,"Deprecated due to inaccuracies in documentation and behavior, and lack of active maintenance. Alternatives offer more precise and flexible functionality.",https://pytorch.org/docs/2.8/generated/torch.norm.html
262,https://docs.pytorch.org/docs/stable/generated/torch.std_mean.html,2025/8/27 19:45,success,,torch.std_mean,torch,Python,2,,,Parameter Change,"The 'unbiased' parameter was renamed to 'correction' for improved clarity and flexibility, allowing integer values instead of a boolean type.",https://pytorch.org/docs/stable/generated/torch.std_mean.html
261,https://docs.pytorch.org/docs/stable/generated/torch.std.html,2025/8/27 19:45,success,,torch.std,torch,Python,2,,,Parameter Change,"The 'unbiased' parameter was renamed to 'correction' to improve clarity and align its functionality more explicitly with Bessel’s correction, where `correction=1` corresponds to the previous `unbiased=True` and `correction=0` corresponds to `unbiased=False`.",https://pytorch.org/docs/2.8/generated/torch.std.html
266,https://docs.pytorch.org/docs/stable/generated/torch.var.html,2025/8/27 19:45,success,,torch.var,torch,Python,2,,,Parameter Change,The `unbiased` argument was renamed to `correction` for clarity and flexibility. The updated `correction` parameter allows specifying the difference between the sample size and sample degrees of freedom.,https://pytorch.org/docs/stable/generated/torch.var.html
267,https://docs.pytorch.org/docs/stable/generated/torch.var_mean.html,2025/8/27 19:45,success,,torch.var_mean,PyTorch,Python,2,,,Parameter Change,The `unbiased` parameter was replaced with the `correction` parameter for more explicit control over the variance calculation. This also aligns the API naming conventions to industry standards.,https://pytorch.org/docs/stable/generated/torch.var_mean.html
274,https://docs.pytorch.org/docs/stable/generated/torch.greater_equal.html,2025/8/27 19:46,success,,torch.greater_equal,torch,Python,,,torch.ge,Behavior Change,Alias for torch.ge() to align API functionality consistently across versions.,https://pytorch.org/docs/stable/generated/torch.greater_equal.html
276,https://docs.pytorch.org/docs/stable/generated/torch.greater.html,2025/8/27 19:46,success,,torch.greater,torch,Python,,,torch.gt,API Deprecation,Alias for torch.gt. No functional difference; streamlined documentation to reduce redundancy.,https://pytorch.org/docs/2.8/torch.html#torch.greater
287,https://docs.pytorch.org/docs/stable/generated/torch.less_equal.html,2025/8/27 19:46,success,,torch.less_equal,torch,Python,,,torch.le,API Alias,To standardize naming conventions and align with other comparison operations like `greater_equal` (torch.ge) and `less` (torch.lt).,https://pytorch.org/docs/stable/generated/torch.less_equal.html
286,https://docs.pytorch.org/docs/stable/generated/torch.le.html,2025/8/27 19:46,success,,torch.le,torch,Python,,,torch.less_equal,Behavior Change,Standardizing API naming conventions for consistency and readability.,https://pytorch.org/docs/stable/generated/torch.le.html
289,https://docs.pytorch.org/docs/stable/generated/torch.less.html,2025/8/27 19:47,success,,torch.less,torch,Python,,,torch.lt,API Deprecation,The API name was unified to align with consistent naming conventions across PyTorch.,https://pytorch.org/docs/stable/generated/torch.less.html
298,https://docs.pytorch.org/docs/stable/generated/torch.msort.html,2025/8/27 19:47,success,,torch.msort,torch,Python,2.8,,"torch.sort(input, dim=0)[0]",API Deprecation,"Redundant functionality—torch.msort has the same behavior as torch.sort(input, dim=0)[0]. To streamline the API, it was marked for deprecation.",https://pytorch.org/docs/2.8/
293,https://docs.pytorch.org/docs/stable/generated/torch.fmin.html,2025/8/27 19:47,success,,torch.fmin,torch,Python,,,"torch.minimum (in terms of functionality, but with different behavior for NaNs)",Behavior Change,torch.fmin was introduced to handle NaNs differently compared to torch.minimum—making the non-NaN element the minimum in cases where one of the elements is NaN.,https://pytorch.org/docs/stable/generated/torch.fmin.html
294,https://docs.pytorch.org/docs/stable/generated/torch.ne.html,2025/8/27 19:47,success,,torch.ne,torch,Python,,,torch.not_equal,API Deprecation,The API `torch.ne` has been replaced by `torch.not_equal` to maintain consistency in naming conventions.,https://pytorch.org/docs/stable/generated/torch.ne.html
295,https://docs.pytorch.org/docs/stable/generated/torch.not_equal.html,2025/8/27 19:47,success,,torch.not_equal,torch,Python,,,torch.ne,API Deprecation,"The `torch.not_equal` is an alias of `torch.ne()`, simplifying the interface by recommending a single, canonical name (`torch.ne`).",https://pytorch.org/docs/stable/generated/torch.not_equal.html
299,https://docs.pytorch.org/docs/stable/generated/torch.stft.html,2025/8/27 19:47,success,,torch.stft,torch,Python,1.8.0,,,Parameter Change,"The parameter `return_complex` must now be explicitly specified for real inputs. Strong preference for `return_complex=True` has been recommended. Additionally, the behavior of `window` will require explicit specification from version 2.1 to avoid potential artifacts.",https://pytorch.org/docs/stable/generated/torch.stft.html
300,https://docs.pytorch.org/docs/stable/generated/torch.istft.html,2025/8/27 19:47,success,,torch.istft,torch (PyTorch),Python,2.1,,,Parameter Change,"From version 2.1, a warning is issued if the 'window' parameter is not specified. In a future release, this parameter will be mandatory to ensure accurate reconstruction of the signal from the STFT.",https://pytorch.org/docs/2.8/generated/torch.istft.html
321,https://docs.pytorch.org/docs/stable/generated/torch.cross.html,2025/8/27 19:48,success,,torch.cross,torch,Python,Future release (specific version not provided),,torch.linalg.cross,API Deprecation,"The default `dim` behavior in `torch.cross` (automatically selecting the first dimension with size 3) is considered unexpected. Moving to `torch.linalg.cross`, which uses `dim=-1` by default, makes the API more consistent and intuitive.",https://pytorch.org/docs/stable/generated/torch.cross.html
339,https://docs.pytorch.org/docs/stable/generated/torch.histc.html,2025/8/27 19:50,success,,torch.histc,torch,Python,,,torch.histogram,API Deprecation,Providing greater flexibility and more advanced functionality with `torch.histogram`.,https://pytorch.org/docs/stable/generated/torch.histc.html
368,https://docs.pytorch.org/docs/stable/generated/torch.chain_matmul.html,2025/8/27 19:52,success,,torch.chain_matmul,torch,Python,2.8,,torch.linalg.multi_dot,API Deprecation,"To promote the use of the more flexible and efficient `torch.linalg.multi_dot`, which can handle lists of tensors and supports future optimizations.",https://pytorch.org/docs/2.8/generated/torch.chain_matmul.html
369,https://docs.pytorch.org/docs/stable/generated/torch.cholesky.html,2025/8/27 19:52,success,,torch.cholesky,torch,Python,2,Future PyTorch release (unspecified version),torch.linalg.cholesky,API Deprecation,Consolidation of linear algebra functions under the torch.linalg namespace for better organization and alignment with NumPy.,https://pytorch.org/docs/stable/generated/torch.cholesky.html
370,https://docs.pytorch.org/docs/stable/generated/torch.cholesky_inverse.html,2025/8/27 19:52,success,,torch.cholesky_inverse,torch,Python,,,torch.linalg.inv,API Deprecation,Unified decomposition-based APIs in the `torch.linalg` namespace for clarity and modernization.,https://pytorch.org/docs/2.8/generated/torch.cholesky_inverse.html
373,https://docs.pytorch.org/docs/stable/generated/torch.geqrf.html,2025/8/27 19:52,success,,torch.geqrf,torch,Python,,,torch.linalg.qr,API Deprecation,"The new `torch.linalg.qr` function provides a more comprehensive and explicit way to compute the QR decomposition, including directly returning Q and R matrices, which modernizes and simplifies its usage.",https://pytorch.org/docs/2.8/torch.geqrf.html
374,https://docs.pytorch.org/docs/stable/generated/torch.ger.html,2025/8/27 19:52,success,,torch.ger,torch,Python,PyTorch 2.8,Future PyTorch release (exact version unspecified),torch.outer,API Deprecation,The `torch.ger` function duplicates the functionality of `torch.outer` and is streamlined for API consistency.,https://pytorch.org/docs/stable/torch.html#torch.outer
376,https://docs.pytorch.org/docs/stable/generated/torch.inverse.html,2025/8/27 19:52,success,,torch.inverse,torch,Python,,,torch.linalg.inv,API Deprecation,The functionality of `torch.inverse` has been consolidated under the `torch.linalg` namespace to improve modularity and consistency in linear algebra operations.,https://pytorch.org/docs/stable/generated/torch.inverse.html
377,https://docs.pytorch.org/docs/stable/generated/torch.det.html,2025/8/27 19:52,success,,torch.det,torch.linalg,Python,2,,torch.linalg.det,API Deprecation,The function `torch.det` was moved under `torch.linalg` to reorganize linear algebra functions for better clarity and consistency.,https://pytorch.org/docs/stable/generated/torch.linalg.det.html
379,https://docs.pytorch.org/docs/stable/generated/torch.slogdet.html,2025/8/27 19:52,success,,torch.slogdet,torch,Python,,,torch.linalg.slogdet,API Deprecation,Consolidation and migration to the `torch.linalg` namespace for improved organization and consistency of linear algebra functionalities.,https://pytorch.org/docs/stable/generated/torch.linalg.slogdet.html
