original_row_num,url,crawl_time,crawl_status,error_msg,api,package,language,deprecated_in,removed_in,replaced_by,change_type,reason,source
122,https://scikit-learn.org/stable/modules/generated/sklearn.decomposition.MiniBatchSparsePCA.html,2025-10-15 19:07:31,success,,MiniBatchSparsePCA,sklearn.decomposition,Python,1.2,,,Behavior Change,Introduction of early stopping based on the norm of the differences in the dictionary between 2 steps and smoothed cost function in later versions as well as additional parameters for optimization to enhance performance and flexibility.,https://scikit-learn.org/stable/modules/generated/sklearn.decomposition.MiniBatchSparsePCA.html
124,https://scikit-learn.org/stable/modules/generated/sklearn.decomposition.PCA.html,2025-10-15 19:07:33,success,,PCA,sklearn.decomposition,Python,1.5,,,Parameter Change,The 'covariance_eigh' solver was added to improve efficiency for large datasets where n_samples >> n_features and small n_features. This solver is less numerically stable than the 'full' solver but offers better performance for specific cases.,https://scikit-learn.org/stable/whats_new/v1.5.html#id19
130,https://scikit-learn.org/stable/modules/generated/fastica-function.html,2025-10-15 19:07:41,success,,fastica,sklearn.decomposition,Python,1.3,,,Parameter Change,The default value of the 'whiten' parameter was changed from False to 'unit-variance' to enhance clarity in the whitening strategy and ensure consistency with user expectations.,https://scikit-learn.org/stable/modules/generated/sklearn.decomposition.fastica.html
134,https://scikit-learn.org/stable/modules/generated/sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis.html,2025-10-15 19:07:49,success,,QuadraticDiscriminantAnalysis,sklearn.discriminant_analysis,Python,0.19,,,Parameter Change,"The `store_covariances` parameter was moved to the main constructor as `store_covariance` for improved consistency across scikit-learn estimator APIs. Similarly, the `tol` parameter was also moved to the main constructor, allowing for better configuration of the class.",https://scikit-learn.org/stable/modules/generated/sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis.html
135,https://scikit-learn.org/stable/modules/generated/sklearn.dummy.DummyClassifier.html,2025-10-15 19:07:52,success,,DummyClassifier,sklearn.dummy,Python,0.13,,,Parameter Change,The `strategy` parameter's default value was updated from 'most_frequent' to 'prior' in version 0.24.,https://scikit-learn.org/stable/modules/generated/sklearn.dummy.DummyClassifier.html
137,https://scikit-learn.org/stable/modules/generated/sklearn.ensemble.AdaBoostClassifier.html,2025-10-15 19:07:57,success,,AdaBoostClassifier,sklearn.ensemble,Python,1.6,1.8,,Parameter Change,"The `algorithm` parameter was deprecated in version 1.6 because the `AdaBoostClassifier` only implements the ‘SAMME’ algorithm, making the parameter redundant. It will be removed in version 1.8.",https://scikit-learn.org/stable/modules/generated/sklearn.ensemble.AdaBoostClassifier.html
138,https://scikit-learn.org/stable/modules/generated/sklearn.ensemble.AdaBoostRegressor.html,2025-10-15 19:07:57,success,,AdaBoostRegressor,sklearn.ensemble,Python,1.2,,estimator,Parameter Change,Rename of 'base_estimator' parameter to 'estimator' for better consistency and clarity in the API.,https://scikit-learn.org/stable/whats_new/v0.24.html#id14
139,https://scikit-learn.org/stable/modules/generated/sklearn.ensemble.BaggingClassifier.html,2025-10-15 19:07:58,success,,BaggingClassifier,sklearn.ensemble,Python,1.2,,estimator,Parameter Change,The `base_estimator` parameter was renamed to `estimator` for consistency and clarity in parameter naming.,https://scikit-learn.org/stable/whats_new/v1.2.html#id9
140,https://scikit-learn.org/stable/modules/generated/sklearn.ensemble.BaggingRegressor.html,2025-10-15 19:07:58,success,,BaggingRegressor,sklearn.ensemble,Python,1.2,,estimator,Parameter Change,Renaming for better alignment with naming conventions and clarity.,https://scikit-learn.org/stable/whats_new/v1.2.html
143,https://scikit-learn.org/stable/modules/generated/sklearn.ensemble.GradientBoostingClassifier.html,2025-10-15 19:08:04,success,,GradientBoostingClassifier,sklearn.ensemble,Python,,,HistGradientBoostingClassifier,Performance Optimization,"HistGradientBoostingClassifier is a much faster variant of GradientBoostingClassifier for intermediate and large datasets (n_samples >= 10,000), supporting monotonic constraints.",https://scikit-learn.org/stable/modules/generated/sklearn.ensemble.GradientBoostingClassifier.html
144,https://scikit-learn.org/stable/modules/generated/sklearn.ensemble.GradientBoostingRegressor.html,2025-10-15 19:08:05,success,,GradientBoostingRegressor,sklearn.ensemble,Python,,,HistGradientBoostingRegressor,Performance Optimization,HistGradientBoostingRegressor was introduced as a faster variant optimized for intermediate and large datasets.,https://scikit-learn.org/stable/modules/generated/sklearn.ensemble.GradientBoostingRegressor.html
148,https://scikit-learn.org/stable/modules/generated/sklearn.ensemble.RandomForestClassifier.html,2025-10-15 19:08:13,success,,RandomForestClassifier,sklearn.ensemble,Python,1.2,,estimator_,Parameter Change,To provide consistent parameter naming across the library. The 'base_estimator_' was renamed to 'estimator_'.,https://scikit-learn.org/stable/modules/generated/sklearn.ensemble.RandomForestClassifier.html
154,https://scikit-learn.org/stable/modules/generated/sklearn.ensemble.VotingRegressor.html,2025-10-15 19:08:22,success,,VotingRegressor,sklearn.ensemble,Python,0.22,0.24,'drop' parameter for setting dropped estimators,Parameter Change,Improved clarity and usability - the 'None' value did not adequately communicate intent for dropping estimators.,https://scikit-learn.org/1.7.2/modules/generated/sklearn.ensemble.VotingRegressor.html
153,https://scikit-learn.org/stable/modules/generated/sklearn.ensemble.VotingClassifier.html,2025-10-15 19:08:20,success,,VotingClassifier,sklearn.ensemble,Python,0.22,0.24,Replaced implicit support of `None` with explicit `drop` value for estimator,Parameter Change,"To provide an explicit and clear mechanism for dropping estimators from the ensemble, enabling better functionality and usage.",https://scikit-learn.org/stable/modules/generated/sklearn.ensemble.VotingClassifier.html
157,https://scikit-learn.org/stable/modules/generated/sklearn.utils.as_float_array.html,2025-10-15 19:08:26,success,,as_float_array,sklearn.utils,Python,1.6,1.8,ensure_all_finite,API Deprecation,The parameter `force_all_finite` was renamed to `ensure_all_finite` for clarity and consistency with behavior changes. Deprecated usage will be removed in version 1.8.,https://scikit-learn.org/stable/whats_new/v1.6.html
160,https://scikit-learn.org/stable/modules/generated/sklearn.utils.estimator_html_repr.html,2025-10-15 19:08:30,success,,estimator_html_repr,sklearn.utils,Python,1.7.2,,,Behavior Change,Updated to enhance the visualization capabilities and improve usability for representing estimators in HTML.,https://scikit-learn.org/stable/modules/generated/sklearn.utils.estimator_html_repr.html
161,https://scikit-learn.org/stable/modules/generated/sklearn.utils.gen_batches.html,2025-10-15 19:08:30,success,,gen_batches,sklearn.utils,Python,,,gen_even_slices,API Deprecation,"The gen_batches API was deprecated due to its limited utility compared to gen_even_slices, which offers more versatile functionality for generating batch slices.",https://scikit-learn.org/stable/modules/generated/sklearn.utils.gen_batches.html
168,https://scikit-learn.org/stable/modules/generated/sklearn.utils.shuffle.html,2025-10-15 19:08:37,success,,shuffle,sklearn.utils,Python,,,resample,API Deprecation,The `shuffle` function was deprecated to encourage users to use the more generalized and preferred `resample` function for consistent random permutation of collections. The change improves usability and aligns with other functionality provided by the `resample` function.,https://scikit-learn.org/stable/modules/generated/sklearn.utils.shuffle.html
175,https://scikit-learn.org/stable/modules/generated/sklearn.utils.get_tags.html,2025-10-15 19:08:45,success,,get_tags,sklearn.utils,Python,1.6,,self.__sklearn_tags__(),Behavior Change,Fallback mechanism introduced for non-BaseEstimator classes to ensure appropriate tag retrieval.,https://scikit-learn.org/stable/whats_new/v1.6.html#get-tags-api-change
177,https://scikit-learn.org/stable/modules/generated/sklearn.utils.check_array.html,2025-10-15 19:08:47,success,,check_array,sklearn.utils.validation,Python,1.6,1.8,ensure_all_finite,API Deprecation,The parameter `force_all_finite` has been renamed to `ensure_all_finite` for better clarity and consistency. The `force_all_finite` parameter will be removed entirely in version 1.8.,https://scikit-learn.org/stable/whats_new/v1.6.html#version-1-6
184,https://scikit-learn.org/stable/modules/generated/sklearn.utils.validation.column_or_1d.html,2025-10-15 19:08:55,success,,column_or_1d,sklearn.utils.validation,Python,1.2,,,Parameter Change,Addition of new optional `device` parameter to support Array API User Guide compatibility and extend functionality.,https://scikit-learn.org/stable/whats_new/v1.2.html
191,https://scikit-learn.org/stable/modules/generated/sklearn.utils.multiclass.type_of_target.html,2025-10-15 19:09:05,success,,type_of_target,sklearn.utils.multiclass,Python,1.1.0,,,Parameter Change,Addition of new parameters to improve functionality and error handling.,https://scikit-learn.org/stable/whats_new/v1.1.html
195,https://scikit-learn.org/stable/modules/generated/sklearn.utils.extmath.randomized_range_finder.html,2025-10-15 19:09:09,success,,randomized_range_finder,sklearn.utils.extmath,Python,0.18,,,Parameter Change,The parameter `power_iteration_normalizer` was added in version 0.18 to address numerical stability issues with using power iterations in matrix decomposition.,https://scikit-learn.org/stable/modules/generated/sklearn.utils.extmath.randomized_range_finder.html
211,https://scikit-learn.org/stable/modules/generated/sklearn.utils.metadata_routing.MetadataRequest.html,2025-10-15 19:09:36,success,,MetadataRequest,sklearn.utils.metadata_routing,Python,1.3,1.4,,Parameter Change,Metadata routing updates to provide improved parameter management for consumer classes and simplify code interaction.,https://scikit-learn.org/stable/whats_new/v_1.3.html
212,https://scikit-learn.org/stable/modules/generated/sklearn.utils.metadata_routing.MetadataRouter.html,2025-10-15 19:09:36,success,,MetadataRouter,sklearn.utils,Python,1.3,,,API Introduction,"To provide centralized coordination of metadata routing for meta-estimators and functions, enabling consistent metadata handling and better integration between objects.",https://scikit-learn.org/stable/whats_new/v1.3.html#id9
214,https://scikit-learn.org/stable/modules/generated/sklearn.utils.metadata_routing.get_routing_for_object.html,2025-10-15 19:09:41,success,,get_routing_for_object,sklearn.utils.metadata_routing,Python,1.3,,,API Addition,"Introduced to provide functionality for handling metadata routing within scikit-learn, ensuring API consistency and extendability for future enhancements.",https://scikit-learn.org/stable/whats_new/v1.3.html
213,https://scikit-learn.org/stable/modules/generated/sklearn.utils.metadata_routing.MethodMapping.html,2025-10-15 19:09:37,success,,MethodMapping,sklearn.utils.metadata_routing,Python,1.3,,,New API Addition,The MethodMapping class was added to define the mapping between the router’s methods and a sub-object (sub-estimator or scorer). This is part of the new Metadata Routing functionality introduced in scikit-learn version 1.3.,https://scikit-learn.org/stable/whats_new/v1.3.html
215,https://scikit-learn.org/stable/modules/generated/sklearn.utils.metadata_routing.process_routing.html,2025-10-15 19:09:41,success,,process_routing,sklearn.utils,Python,1.3,,,API Addition,Introduced to validate and route metadata within a router’s method and improve consistency in handling metadata during operations such as `fit`.,https://scikit-learn.org/stable/whats_new.html
220,https://scikit-learn.org/stable/modules/generated/sklearn.utils.estimator_checks.parametrize_with_checks.html,2025-10-15 19:09:46,success,,parametrize_with_checks,sklearn.utils.estimator_checks,Python,0.23 (Partial),0.24,Instance-based input for `estimators` parameter,API Deprecation,Passing classes to `estimators` was deprecated in version 0.23 to ensure better conformance to scikit-learn conventions. Support for class-based input was removed in version 0.24 to enforce stricter standards.,https://scikit-learn.org/stable/whats_new/v0.24.html#id8
221,https://scikit-learn.org/stable/modules/generated/sklearn.utils.estimator_checks.estimator_checks_generator.html,2025-10-15 19:09:47,success,,estimator_checks_generator,sklearn.utils,Python,1.6,,parametrize_with_checks and check_estimator,API Deprecation,The function should be used primarily through parametrize_with_checks or check_estimator.,https://scikit-learn.org/stable/whats_new/v1.6.html
223,https://scikit-learn.org/stable/modules/generated/sklearn.utils.parallel.delayed.html,2025-10-15 19:09:49,success,,delayed,sklearn.utils.parallel,Python,1.3,,,API Removal,The `delayed` function was moved from `sklearn.utils.fixes` to `sklearn.utils.parallel` in version 1.3 to streamline functionality and provide better modularization within the scikit-learn library.,https://scikit-learn.org/stable/whats_new/v1.3.html
176,https://scikit-learn.org/stable/modules/generated/sklearn.utils.check_X_y.html,2025-10-15 19:08:47,success,,check_X_y,sklearn.utils,Python,1.6,1.8,ensure_all_finite,Parameter Change,Renaming of the parameter `force_all_finite` to `ensure_all_finite` for more clarity and consistency moving forward.,https://scikit-learn.org/stable/whats_new/v1.6.html#id12
222,https://scikit-learn.org/stable/modules/generated/sklearn.utils.parallel.Parallel.html,2025-10-15 19:09:49,success,,Parallel,sklearn.utils.parallel,Python,1.3,,joblib.Parallel,Behavior Change,"The `sklearn.utils.parallel.Parallel` API was introduced in version 1.3 as a tweak of `joblib.Parallel`. It propagates the scikit-learn configuration to parallel workers during task execution, effectively enhancing compatibility and configuration management.",https://scikit-learn.org/stable/whats_new/v1.3.html#id6
228,https://scikit-learn.org/stable/modules/generated/sklearn.tree.export_graphviz.html,2025-10-15 19:09:58,success,,export_graphviz,sklearn.tree,Python,0.20,,,Parameter Change,"The default value of the `out_file` parameter was changed from ""tree.dot"" to `None` to align with best practices and allow for easier handling of outputs as strings without requiring file creation.",https://scikit-learn.org/stable/modules/generated/sklearn.tree.export_graphviz.html
229,https://scikit-learn.org/stable/modules/generated/sklearn.tree.export_text.html,2025-10-15 19:09:58,success,,export_text,sklearn.tree,Python,1.3,,,Parameter Change,The `class_names` parameter was added in version 1.3 to improve flexibility of naming target classes for classification tasks.,https://scikit-learn.org/stable/modules/generated/sklearn.tree.export_text.html
232,https://scikit-learn.org/stable/modules/generated/sklearn.svm.LinearSVR.html,2025-10-15 19:10:03,success,,LinearSVR,sklearn.svm,Python,1.3,1.5,,Parameter Change,"The `dual` parameter's new `""auto""` option was introduced to handle situations where the number of samples (n_samples) is less than the number of features (n_features) more effectively. This ensures automatic selection of dual optimization when applicable.",https://scikit-learn.org/stable/whats_new/v1.3.html
236,https://scikit-learn.org/stable/modules/generated/sklearn.svm.SVC.html,2025-10-15 19:10:07,success,,decision_function_shape,sklearn.svm,Python,0.17,,decision_function_shape='ovr',Parameter Change,decision_function_shape='ovo' and None are deprecated; 'ovr' became the recommended approach as it supports standard multi-class strategies.,https://scikit-learn.org/stable/modules/generated/sklearn.svm.SVC.html
235,https://scikit-learn.org/stable/modules/generated/sklearn.svm.OneClassSVM.html,2025-10-15 19:10:07,success,,OneClassSVM,sklearn.svm,Python,0.22,,,Behavior Change,The default value of the `gamma` parameter was changed from 'auto' to 'scale' to improve the performance of the algorithm by using a more appropriate scaling of `gamma` based on the number of features and variance of the data.,https://scikit-learn.org/stable/modules/generated/sklearn.svm.OneClassSVM.html
237,https://scikit-learn.org/stable/modules/generated/sklearn.svm.SVR.html,2025-10-15 19:10:08,success,,SVR,sklearn.svm,Python,0.22,,,Parameter Change,The default value for the `gamma` parameter was changed from 'auto' to 'scale' to improve default model performance and stability by making the scaling dependent on the feature dimensions and variance.,https://scikit-learn.org/stable/whats_new/v0.22.html#version-0-22
233,https://scikit-learn.org/stable/modules/generated/sklearn.svm.NuSVC.html,2025-10-15 19:10:04,success,,NuSVC,sklearn.svm,Python,0.17,,decision_function_shape='ovr' with 'ovo' deprecated,Parameter Change,The `decision_function_shape='ovo'` and `None` options in the `NuSVC` classifier's `decision_function_shape` parameter were deprecated in version 0.17. This was due to the recommendation to standardize the decision function shape to default as `ovr` (one-vs-rest) for uniformity across classifiers and consistency in handling multi-class strategies.,https://scikit-learn.org/stable/modules/generated/sklearn.svm.NuSVC.html
239,https://scikit-learn.org/stable/modules/generated/sklearn.pipeline.FeatureUnion.html,2025-10-15 19:10:14,success,,FeatureUnion,sklearn.pipeline,Python,0.22,,,Parameter Change,The use of `None` as a transformer was deprecated in favor of `drop` to improve clarity and maintain consistency within the scikit-learn framework.,https://scikit-learn.org/stable/
242,https://scikit-learn.org/stable/modules/generated/sklearn.pipeline.make_union.html,2025-10-15 19:10:17,success,,make_union,sklearn.pipeline,Python,v0.20,,,Parameter Change,The default value of the `n_jobs` parameter was changed from 1 to None to make better use of parallel processing by default and to align with the global behavior of the `joblib.parallel_backend` context.,https://scikit-learn.org/stable/modules/generated/sklearn.pipeline.make_union.html
244,https://scikit-learn.org/stable/modules/generated/sklearn.preprocessing.FunctionTransformer.html,2025-10-15 19:10:19,success,,FunctionTransformer,sklearn.preprocessing,Python,0.22,,,Parameter Change,The default value for the 'validate' parameter was changed from True to False to better reflect real-world usage and to improve performance for instances where validation is unnecessary.,https://scikit-learn.org/stable/modules/generated/sklearn.preprocessing.FunctionTransformer.html
247,https://scikit-learn.org/stable/modules/generated/sklearn.preprocessing.LabelBinarizer.html,2025-10-15 19:10:23,success,,LabelBinarizer,sklearn.preprocessing,Python,1.3,,,Behavior Change,"Starting from version 1.3, the API added a new feature to configure metadata routing for the `inverse_transform` method through the `set_inverse_transform_request` function.",https://scikit-learn.org/stable/modules/generated/sklearn.preprocessing.LabelBinarizer.html
249,https://scikit-learn.org/stable/modules/generated/sklearn.preprocessing.MaxAbsScaler.html,2025-10-15 19:10:25,success,,MaxAbsScaler,sklearn.preprocessing,Python,,,maxabs_scale (Equivalent function without the estimator API),Behavior Change,"MaxAbsScaler scales each feature individually such that the maximal absolute value will be equal to 1, without shifting or centering the data. The scaling behavior involving NaNs was clarified in the documentation, treating them as missing values.",https://scikit-learn.org/stable/modules/generated/sklearn.preprocessing.MaxAbsScaler.html
263,https://scikit-learn.org/stable/modules/generated/sklearn.preprocessing.binarize.html,2025-10-15 19:10:44,success,,binarize,sklearn.preprocessing,Python,,,Binarizer,Behavior Change,"To conform to the Transformer API for streamlined integration into preprocessing pipelines, ensuring consistency and enhancing usability.",https://scikit-learn.org/stable/modules/generated/sklearn.preprocessing.binarize.html
