original_row_num,url,crawl_time,crawl_status,error_msg,api,package,language,deprecated_in,removed_in,replaced_by,change_type,reason,source
12,https://doc.qt.io/qt-6/qabstracttablemodel.html,2025-11-03 16:47:21,success,,QAbstractTableModel,Qt Core,C++,,,,,,https://doc.qt.io/qt-6/qabstracttablemodel.html
11,https://doc.qt.io/qt-6/qabstract3daxis.html,2025-11-03 16:47:20,success,,QAbstract3DAxis,Qt Graphs,C++,,,,,,https://doc.qt.io/qt-6/qabstract3daxis.html
15,https://doc.qt.io/qt-6/qabstracttextdocumentlayout.html,2025-11-03 16:47:21,success,,QAbstractTextDocumentLayout,Qt GUI,C++,,,,,,https://doc.qt.io/qt-6/qabstracttextdocumentlayout.html
14,https://doc.qt.io/qt-6/qabstract3dgraph-qtdatavis.html,2025-11-03 16:47:21,success,,QAbstract3DGraph,Qt Data Visualization,C++,,,,,,https://doc.qt.io/qt-6/qabstract3dgraph.html
16,https://doc.qt.io/qt-6/qandroidserviceconnection.html,2025-11-03 16:47:23,success,,QAndroidServiceConnection,Qt Core,C++,,,,,,https://doc.qt.io/qt-6/qandroidserviceconnection.html
17,https://doc.qt.io/qt-6/qabstract3dinputhandler-qtdatavis.html,2025-11-03 16:47:26,success,,QAbstract3DInputHandler,Qt Data Visualization,C++,,,,,,https://doc.qt.io/qt-6/qabstract3dinputhandler.html
19,https://doc.qt.io/qt-6/qt3danimation-qanimationaspect.html,2025-11-03 16:47:28,success,,QAnimationAspect,Qt3DAnimation,C++,6.10.0,,,API Deprecation,The API is marked as deprecated and may be removed in future versions. No explicit reason is provided within the documentation.,https://doc.qt.io/qt-6/qanimationaspect.html
18,https://doc.qt.io/qt-6/qt3drender-qabstracttexture.html,2025-11-03 16:47:26,success,,Qt3DRender::QAbstractTexture,Qt3DRender,C++,6.10.0,,,API Deprecation,"The documentation notes that the `Qt3DRender::QAbstractTexture` class should not be used directly but rather through one of its subclasses, which specifies target formats such as 2D, 3D, CubeMap, etc. It is likely deprecated to encourage the use of more specific subclasses for clarity and improved functionality.",https://doc.qt.io/qt-6/qabstracttexture.html
20,https://doc.qt.io/qt-6/qabstract3dseries-qtdatavis.html,2025-11-03 16:47:28,success,,QAbstract3DSeries,Qt Data Visualization,C++,,,,,,https://doc.qt.io/qt-6/qabstract3dseries.html
22,https://doc.qt.io/qt-6/qt3danimation-qanimationcallback.html,2025-11-03 16:47:29,success,,QAnimationCallback,Qt3DAnimation,C++,6.10.0,,,API Deprecation,"The `QAnimationCallback` class has been marked as deprecated, but the reason for its deprecation is not specified in the provided documentation.",https://doc.qt.io/qt-6/qanimationcallback.html
21,https://doc.qt.io/qt-6/qt3drender-qabstracttextureimage.html,2025-11-03 16:47:29,success,,QAbstractTextureImage,Qt3DRender,C++,6.10.0,,"QPaintedTextureImage, QTextureImage",API Deprecation,Encouragement to use more specialized subclasses like QPaintedTextureImage or QTextureImage for better functionality and to attribute specific tasks.,https://doc.qt.io/qt-6/qabstracttextureimage.html
24,https://doc.qt.io/qt-6/qabstracttransition.html,2025-11-03 16:47:31,success,,QAbstractTransition,Qt State Machine,C++,,,,,,https://doc.qt.io/qt-6/qabstracttransition.html
25,https://doc.qt.io/qt-6/qt3danimation-qanimationclip.html,2025-11-03 16:47:33,success,,QAnimationClip,Qt3DAnimation,C++,6.10.0,,,API Deprecation,"The API has been deprecated, but no direct replacement or reason is explicitly documented in the provided content.",https://doc.qt.io/qt-6/qanimationclip.html
23,https://doc.qt.io/qt-6/qabstract3dseries.html,2025-11-03 16:47:31,success,,QAbstract3DSeries,Qt Graphs,C++,,,,,,https://doc.qt.io/qt-6/qabstract3dseries.html
26,https://doc.qt.io/qt-6/qt3dinput-qabstractactioninput.html,2025-11-03 16:47:34,success,,QAbstractActionInput,Qt3DInput,C++,6.10.0,,"Not specified, but potentially Qt3DInput::QActionInput, Qt3DInput::QInputChord, or Qt3DInput::QInputSequence based on inheritance information",API Deprecation,"Not explicitly stated, likely superseded by more specific input handling classes such as QActionInput, QInputChord, or QInputSequence",https://doc.qt.io/qt-6/qabstractactioninput.html
27,https://doc.qt.io/qt-6/qabstractvideobuffer.html,2025-11-03 16:47:35,success,,QAbstractVideoBuffer,Qt Multimedia,C++,,,,,,https://doc.qt.io/qt-6/qabstractvideobuffer.html
28,https://doc.qt.io/qt-6/qt3danimation-qanimationclipdata.html,2025-11-03 16:47:37,success,,Qt3DAnimation::QAnimationClipData,Qt3DAnimation,C++,6.10.0,,,API Deprecation,"Likely due to changes in Qt's design goals or the evolution of APIs to newer systems in the Qt framework, although the specific reason isn't stated in the provided content.",https://doc.qt.io/qt-6/qanimationclipdata.html
30,https://doc.qt.io/qt-6/qaccelerometer.html,2025-11-03 16:47:39,success,,QAccelerometer,Qt Sensors,C++,,,,,,https://doc.qt.io/qt-6/qaccelerometer.html
29,https://doc.qt.io/qt-6/qt3danimation-qabstractanimation.html,2025-11-03 16:47:38,success,,Qt3DAnimation::QAbstractAnimation,Qt 3D,C++,Qt 6.10.0,,,API Deprecation,"The class has been deprecated to align with updates in Qt 3D. It is an abstract base class, and further extension or instantiation is recommended through its subclasses like QKeyframeAnimation, QMorphingAnimation, or QVertexBlendAnimation.",https://doc.qt.io/qt-6/qabstractanimation.html
33,https://doc.qt.io/qt-6/qaccelerometerfilter.html,2025-11-03 16:47:41,success,,QAccelerometerFilter,Qt Sensors,C++,,,,,,https://doc.qt.io/qt-6/qaccelerometerfilter.html
31,https://doc.qt.io/qt-6/qt3danimation-qanimationcliploader.html,2025-11-03 16:47:40,success,,QAnimationClipLoader,Qt3DAnimation,C++,6.10.0,,,API Deprecation,"The API is marked as deprecated, potentially due to changes in favor of other animation handling methods or architectural updates within Qt3DAnimation.",https://doc.qt.io/qt-6/qanimationcliploader.html
34,https://doc.qt.io/qt-6/qt3danimation-qanimationcontroller.html,2025-11-03 16:47:42,success,,QAnimationController,Qt3DAnimation,C++,Qt 6.10,,,API Deprecation,"The API is marked as deprecated, but the official documentation does not provide explicit reasoning. It suggests that other APIs may be used for animation control.",https://doc.qt.io/qt-6/qanimationcontroller.html
32,https://doc.qt.io/qt-6/qabstractanimation.html,2025-11-03 16:47:40,success,,QAbstractAnimation,Qt Core,C++,,,,,,https://doc.qt.io/qt-6/qabstractanimation.html
35,https://doc.qt.io/qt-6/qt3danimation-qabstractanimationclip.html,2025-11-03 16:47:42,success,,QAbstractAnimationClip,Qt3DAnimation,C++,6.10,,"QAnimationClip, QAnimationClipLoader",API Deprecation,"The API has been deprecated in favor of its concrete subclasses (QAnimationClip and QAnimationClipLoader), which provide more targeted functionality for handling animation data programmatically or loading baked animation data.",https://doc.qt.io/qt-6/qt3danimation-qabstractanimationclip.html
36,https://doc.qt.io/qt-6/qaccelerometerreading.html,2025-11-03 16:47:43,success,,QAccelerometerReading,Qt Sensors,C++,,,,,,https://doc.qt.io/qt-6/qaccelerometerreading.html
37,https://doc.qt.io/qt-6/qt3danimation-qanimationgroup.html,2025-11-03 16:47:45,success,,Qt3DAnimation::QAnimationGroup,Qt 3D,C++,6.10.0,,,API Deprecation,The class has been deprecated as part of updates to Qt3DAnimation module in the latest version. No specific replacement or migration suggestion has been provided in the documentation.,https://www.qt.io
39,https://doc.qt.io/qt-6/qaccessibilityhints.html,2025-11-03 16:47:47,success,,QAccessibilityHints,Qt GUI,C++,,,,,,https://www.qt.io
42,https://doc.qt.io/qt-6/qaccessible.html,2025-11-03 16:47:49,success,,QAccessible,Qt GUI,C++,,,,,,https://qt.io
40,https://doc.qt.io/qt-6/qanimationgroup.html,2025-11-03 16:47:47,success,,QAnimationGroup,Qt Core,C++,,,,,,https://doc.qt.io/qt-6/qanimationgroup.html
38,https://doc.qt.io/qt-6/qt3dcore-qabstractaspect.html,2025-11-03 16:47:46,success,,Qt3DCore::QAbstractAspect,Qt3DCore,C++,6.10.0,,,API Deprecation,The class is marked as deprecated with no explicit replacement mentioned. Its functionality might be superseded by other classes or approaches within the Qt3D library.,https://doc.qt.io/qt-6/qabstractaspect.html
41,https://doc.qt.io/qt-6/qabstractaxis-qtcharts.html,2025-11-03 16:47:48,success,,QAbstractAxis,Qt Charts,C++,6.2,,,Parameter Change,"The `labelsTruncated` related signal was introduced in 6.2. It signals when labels are truncated, ensuring better visual feedback for rendering charts with limited space.",https://doc.qt.io/qt-6/qabstractaxis.html
43,https://doc.qt.io/qt-6/qanystringview.html,2025-11-03 16:47:49,success,,QAnyStringView,Qt Core,C++,,,,Parameter Change,The introduction of multiple new functions and support for additional character types and versions added changes to the API for enhanced flexibility and broader compatibility.,https://doc.qt.io/qt-6/qanystringview.html
46,https://doc.qt.io/qt-6/qapplication.html,2025-11-03 16:47:53,success,,QApplication,Qt Widgets,C++,,,,,,https://doc.qt.io/qt-6/qapplication.html
44,https://doc.qt.io/qt-6/qabstractaxis.html,2025-11-03 16:47:51,success,,QAbstractAxis,Qt Graphs,C++,,,,Parameter Change,"The addition of new properties like 'alignment' in Qt 6.9 and 'textElideMode', 'titleColor', 'titleFont', 'titleText', 'titleVisible', and 'visible' in Qt 6.10 reflect extended functionality and improved control for developers when configuring axis properties.",https://www.qt.io
45,https://doc.qt.io/qt-6/qaccessibleactioninterface.html,2025-11-03 16:47:53,success,,QAccessibleActionInterface,Qt GUI,C++,,,,,,https://doc.qt.io/qt-6/qaccessibleactioninterface.html
47,https://doc.qt.io/qt-6/qt3dinput-qabstractaxisinput.html,2025-11-03 16:47:56,success,,QAbstractAxisInput,Qt3DInput,C++,6.10.0,,Qt3DInput::QAnalogAxisInput or Qt3DInput::QButtonAxisInput,API Deprecation,The API has been deprecated as part of architectural changes in the library to streamline axis input functionality.,https://www.qt.io
49,https://doc.qt.io/qt-6/qarealegendmarker-qtcharts.html,2025-11-03 16:47:56,success,,QAreaLegendMarker,Qt Charts,C++,,,,,,https://doc.qt.io/qt-6/qarealegendmarker.html
48,https://doc.qt.io/qt-6/qaccessibleannouncementevent.html,2025-11-03 16:47:56,success,,QAccessibleAnnouncementEvent,Qt GUI,C++,,,,,,https://doc.qt.io/qt-6/qaccessibleannouncementevent.html
51,https://doc.qt.io/qt-6/qaccessibleattributesinterface.html,2025-11-03 16:47:59,success,,QAccessibleAttributesInterface,Qt GUI,C++,,,,,,https://doc.qt.io/qt-6/qaccessibleattributesinterface.html
50,https://doc.qt.io/qt-6/qabstractbarseries-qtcharts.html,2025-11-03 16:47:59,success,,QAbstractBarSeries,Qt Charts,C++,,,,,,https://doc.qt.io/qt-6/qabstractbarseries.html
52,https://doc.qt.io/qt-6/qareaseries-qtcharts.html,2025-11-03 16:48:00,success,,QAreaSeries,Qt Charts,C++,,,,,,https://doc.qt.io/qt-6/qareaseries.html
53,https://doc.qt.io/qt-6/qabstractbutton.html,2025-11-03 16:48:01,success,,QAbstractButton,Qt Widgets,C++,,,,,,https://doc.qt.io/qt-6/qabstractbutton.html
54,https://doc.qt.io/qt-6/qaccessibleeditabletextinterface.html,2025-11-03 16:48:02,success,,QAccessibleEditableTextInterface,Qt GUI,C++,,,,,,https://doc.qt.io/qt-6/qaccessibleeditabletextinterface.html
57,https://doc.qt.io/qt-6/qaccessibleevent.html,2025-11-03 16:48:03,success,,QAccessibleEvent,Qt GUI,C++,,,,,,https://doc.qt.io/qt-6/qaccessibleevent.html
55,https://doc.qt.io/qt-6/qareaseries.html,2025-11-03 16:48:02,success,,QAreaSeries,Qt Graphs,C++,,,,,,https://doc.qt.io/qt-6/qareaseries.html
56,https://doc.qt.io/qt-6/qt3dextras-qabstractcameracontroller.html,2025-11-03 16:48:03,success,,QAbstractCameraController,Qt3DExtras,C++,Qt 6.10.0,,Qt3DExtras::QFirstPersonCameraController or Qt3DExtras::QOrbitCameraController,API Deprecation,"The QAbstractCameraController class provides basic functionality for camera controllers but has been superseded by more specific camera controller classes designed for different use cases, providing better modularity and clarity.",https://doc.qt.io/qt-6/qabstractcameracontroller.html
58,https://doc.qt.io/qt-6/qt3dcore-qarmature.html,2025-11-03 16:48:06,success,,Qt3DCore::QArmature,Qt3DCore,C++,6.10.0,,,API Deprecation,"The class was marked as deprecated, meaning its future usage is discouraged. Typically, this is due to planned removal or replacement with more modern or effective implementations, but no specific replacement is provided in the documentation.",https://doc.qt.io/qt-6/qarmature.html
59,https://doc.qt.io/qt-6/qt3danimation-qabstractclipanimator.html,2025-11-03 16:48:07,success,,Qt3DAnimation::QAbstractClipAnimator,Qt3DAnimation,C++,Qt 6.10.0,,"Qt3DAnimation::QClipAnimator, Qt3DAnimation::QBlendedClipAnimator",API Deprecation,Streamlining animation API and encouraging the use of more specialized animator components.,https://doc.qt.io/qt-6/qabstractclipanimator.html
60,https://doc.qt.io/qt-6/qaccessibleinterface.html,2025-11-03 16:48:08,success,,QAccessibleInterface,Qt GUI,C++,,,,,,https://doc.qt.io/qt-6/qaccessibleinterface.html
61,https://doc.qt.io/qt-6/qt3dcore-qaspectengine.html,2025-11-03 16:48:09,success,,Qt3DCore::QAspectEngine,Qt3DCore,C++,Qt 6.10.0,,,API Deprecation,The API was marked deprecated as part of Qt's ongoing effort to streamline and improve its 3D rendering framework.,https://doc.qt.io/qt-6/qt3dcore-qaspectengine.html
63,https://doc.qt.io/qt-6/qaccessibleobject.html,2025-11-03 16:48:10,success,,QAccessibleObject,Qt GUI,C++,,,,,,https://doc.qt.io/qt-6/qaccessibleobject.html
64,https://doc.qt.io/qt-6/qt3dcore-qaspectjob.html,2025-11-03 16:48:11,success,,QAspectJob,Qt3DCore,C++,6.10.0,,,API Deprecation,"The API has been deprecated as part of the Qt 6.10 update, likely due to new architectural changes or advancements in the framework.",https://doc.qt.io/qt-6/qaspectjob.html
62,https://doc.qt.io/qt-6/qt3danimation-qabstractclipblendnode.html,2025-11-03 16:48:10,success,,Qt3DAnimation::QAbstractClipBlendNode,Qt3DAnimation,C++,Qt 6.10.0,,,API Deprecation,Marked as deprecated due to evolving functionality and planned future updates to animation blend tree node types in the Qt 3D Animation module.,https://doc.qt.io/qt6/qabstractclipblendnode.html
65,https://doc.qt.io/qt-6/qabstractdataproxy-qtdatavis.html,2025-11-03 16:48:12,success,,QAbstractDataProxy,Qt Data Visualization,C++,,,,,,https://doc.qt.io/qt-6.10/qabstractdataproxy.html
66,https://doc.qt.io/qt-6/qaccessibleplugin.html,2025-11-03 16:48:14,success,,QAccessiblePlugin,Qt GUI,C++,,,,,,https://doc.qt.io/qt-6/qaccessibleplugin.html
68,https://doc.qt.io/qt-6/qabstractdataproxy.html,2025-11-03 16:48:16,success,,QAbstractDataProxy,Qt Graphs,C++,,,,,,https://doc.qt.io/
67,https://doc.qt.io/qt-6/qassociativeiterable.html,2025-11-03 16:48:16,success,,QAssociativeIterable,Qt Core,C++,,,,,,https://doc.qt.io/qt-6/qassociativeiterable.html
69,https://doc.qt.io/qt-6/qaccessibleselectioninterface.html,2025-11-03 16:48:16,success,,QAccessibleSelectionInterface,Qt GUI,C++,,,,,,https://doc.qt.io/qt-6/qaccessibleselectioninterface.html
72,https://doc.qt.io/qt-6/qaccessiblestatechangeevent.html,2025-11-03 16:48:18,success,,QAccessibleStateChangeEvent,Qt GUI,C++,,,,,,https://doc.qt.io/qt-6/qaccessiblestatechangeevent.html
70,https://doc.qt.io/qt-6/qatomicint.html,2025-11-03 16:48:18,success,,QAtomicInt,Qt Core,C++,,,QAtomicInteger<int>,API Deprecation,"The QAtomicInt class is a direct equivalent to QAtomicInteger<int>, which offers identical functionality. Transitioning to QAtomicInteger<int> is recommended for consistency and future enhancements.",https://doc.qt.io/qt-6/qatomicinteger.html
71,https://doc.qt.io/qt-6/qabstracteventdispatcher.html,2025-11-03 16:48:18,success,,QAbstractEventDispatcher,Qt Core,C++,,,QAbstractEventDispatcherV2,API Deprecation,Introduction of QAbstractEventDispatcherV2 to provide enhanced functionality and compatibility.,https://doc.qt.io/qt-6/qabstracteventdispatcher.html
73,https://doc.qt.io/qt-6/qatomicinteger.html,2025-11-03 16:48:18,success,,QAtomicInteger,Qt Core,C++,,,,,,https://doc.qt.io/qt-6/qatomicinteger.html
74,https://doc.qt.io/qt-6/qabstracteventdispatcherv2.html,2025-11-03 16:48:21,success,,QAbstractEventDispatcherV2,Qt Core,C++,Qt 7.0.0,,QAbstractEventDispatcher (updated with std::chrono-based API in Qt 7),API Deprecation,Transition to an API based on std::chrono for improved time management functionality in the event dispatcher.,https://doc.qt.io/qt-6/qabstracteventdispatcherv2.html
75,https://doc.qt.io/qt-6/qaccessibletablecellinterface.html,2025-11-03 16:48:22,success,,QAccessibleTableCellInterface,Qt GUI,C++,,,,,,https://doc.qt.io/qt-6/qaccessibletablecellinterface.html
76,https://doc.qt.io/qt-6/qatomicpointer.html,2025-11-03 16:48:22,success,,QAtomicPointer,Qt Core,C++,,,,,,https://doc.qt.io/qt-6/qatomicpointer.html
78,https://doc.qt.io/qt-6/qaccessibletableinterface.html,2025-11-03 16:48:24,success,,QAccessibleTableInterface,Qt GUI,C++,,,,,,https://doc.qt.io/qt-6/qaccessibletableinterface.html
77,https://doc.qt.io/qt-6/qabstractextensionfactory.html,2025-11-03 16:48:23,success,,QAbstractExtensionFactory,Qt Widgets Designer,C++,,,QExtensionFactory,API Deprecation,"QAbstractExtensionFactory is not intended to be instantiated directly, and developers should use QExtensionFactory instead for creating and registering named extensions.",https://doc.qt.io/qt-6/qabstractextensionfactory.html
81,https://doc.qt.io/qt-6/qaccessibletablemodelchangeevent.html,2025-11-03 16:48:25,success,,QAccessibleTableModelChangeEvent,Qt GUI,C++,,,,,,https://doc.qt.io/qt-6/qaccessibletablemodelchangeevent.html
79,https://doc.qt.io/qt-6/qatomicscopedvaluerollback.html,2025-11-03 16:48:25,success,,QAtomicScopedValueRollback,Qt Core,C++,,,,,,https://doc.qt.io/qt-6/qatomicscopedvaluerollback.html
80,https://doc.qt.io/qt-6/qabstractextensionmanager.html,2025-11-03 16:48:25,success,,QAbstractExtensionManager,Qt Widgets Designer,C++,,,QExtensionManager,API Deprecation,"QAbstractExtensionManager is explicitly stated in the documentation as not intended for direct instantiation. Instead, QExtensionManager should be used.",https://doc.qt.io/qt-6/qabstractextensionmanager.html
83,https://doc.qt.io/qt-6/qabstractfileiconprovider.html,2025-11-03 16:48:29,success,,QAbstractFileIconProvider,Qt GUI,C++,,,,,,https://doc.qt.io/qt-6/qabstractfileiconprovider.html
82,https://doc.qt.io/qt-6/qt3dcore-qattribute.html,2025-11-03 16:48:28,success,,Qt3DCore::QAttribute,Qt3DCore,C++,6.10.0,,,API Deprecation,"The API was deprecated as part of the Qt3D module evolution, potentially to make room for enhanced APIs or due to limitations in its usability within newer versions of Qt3D.",https://doc.qt.io/qt-6/qattribute.html
84,https://doc.qt.io/qt-6/qaccessibletextcursorevent.html,2025-11-03 16:48:30,success,,QAccessibleTextCursorEvent,Qt GUI,C++,,,,,,https://doc.qt.io/qt-6/qaccessibletextcursorevent.html
85,https://doc.qt.io/qt-6/qaudiobuffer.html,2025-11-03 16:48:31,success,,QAudioBuffer,QtMultimedia,C++,,,,,,https://doc.qt.io/qt-6/qmediaplaylist.html
86,https://doc.qt.io/qt-6/qabstractformbuilder.html,2025-11-03 16:48:32,success,,QAbstractFormBuilder,Qt Widgets Designer,C++,,,QFormBuilder,API Deprecation,QAbstractFormBuilder is not intended to be instantiated directly. QFormBuilder provides a more practical implementation for runtime user interface creation.,https://doc.qt.io/qt-6/qabstractformbuilder.html
87,https://doc.qt.io/qt-6/qaccessibletextinsertevent.html,2025-11-03 16:48:33,success,,QAccessibleTextInsertEvent,Qt GUI,C++,,,,,,https://doc.qt.io/qt-6/qaccessibletextinsertevent.html
88,https://doc.qt.io/qt-6/qaudiobufferinput.html,2025-11-03 16:48:33,success,,QAudioBufferInput,QtMultimedia,C++,,,,,,https://doc.qt.io/qt-6/qmediacapturesession.html
89,https://doc.qt.io/qt-6/qt3dcore-qabstractfunctor.html,2025-11-03 16:48:34,success,,QAbstractFunctor,Qt3DCore,C++,6.10.0,,,API Deprecation,QAbstractFunctor was marked as deprecated due to changes in the Qt3D module and a likely shift toward more modern alternatives or restructuring within Qt's 3D functionality.,https://doc.qt.io/qt-6/qabstractfunctor.html (Qt official documentation)
92,https://doc.qt.io/qt-6/qabstractgraphicsshapeitem.html,2025-11-03 16:48:37,success,,QAbstractGraphicsShapeItem,Qt Widgets,C++,,,,,,https://www.qt.io
90,https://doc.qt.io/qt-6/qaccessibletextinterface.html,2025-11-03 16:48:36,success,,QAccessibleTextInterface,Qt GUI,C++,,,,,,https://doc.qt.io/qt-6/qaccessibletextinterface.html
91,https://doc.qt.io/qt-6/qaudiobufferoutput.html,2025-11-03 16:48:36,success,,QAudioBufferOutput,QtMultimedia,C++,,,,,,https://doc.qt.io/qt-6/qmediaplayer.html
93,https://doc.qt.io/qt-6/qaccessibletextremoveevent.html,2025-11-03 16:48:39,success,,QAccessibleTextRemoveEvent,Qt GUI,C++,,,,,,https://doc.qt.io/qt-6/qaccessibletextremoveevent.html
95,https://doc.qt.io/qt-6/qabstractgrpcchannel.html,2025-11-03 16:48:40,success,,QAbstractGrpcChannel,Qt GRPC,C++,,,,,,https://doc.qt.io/qt-6/qabstractgrpcchannel.html
94,https://doc.qt.io/qt-6/qaudiodecoder.html,2025-11-03 16:48:39,success,,QAudioDecoder,Qt Multimedia,C++,,,,,,https://doc.qt.io/qt-6/qtmultimedia-index.html
96,https://doc.qt.io/qt-6/qaccessibletextselectionevent.html,2025-11-03 16:48:41,success,,QAccessibleTextSelectionEvent,Qt GUI,C++,,,,,,https://doc.qt.io/qt-6/qaccessibletextselectionevent.html
98,https://doc.qt.io/qt-6/qabstracthttpserver.html,2025-11-03 16:48:43,success,,QAbstractHttpServer,Qt HTTP Server,C++,,,QHttpServer (for higher level API implementation),Behavior Change,QAbstractHttpServer is considered a low-level API; users are encouraged to use QHttpServer for simplified higher-level HTTP server functionality.,https://doc.qt.io/qt-6/qabstracthttpserver.html
99,https://doc.qt.io/qt-6/qaccessibletextupdateevent.html,2025-11-03 16:48:45,success,,QAccessibleTextUpdateEvent,Qt GUI,C++,,,,,,https://doc.qt.io/qt-6/qaccessibletextupdateevent.html
100,https://doc.qt.io/qt-6/qaudioengine.html,2025-11-03 16:48:45,success,,QAudioEngine,QtSpatialAudio,C++,,,,,,https://doc.qt.io/qt-6/qaudioengine.html
101,https://doc.qt.io/qt-6/qabstractitemdelegate.html,2025-11-03 16:48:45,success,,QAbstractItemDelegate::handleEditorEvent,Qt Widgets,C++,,,,API Addition,Support for handling standard editing events in editors used by the model/view framework.,https://doc.qt.io/qt-6/qabstractitemdelegate.html
102,https://doc.qt.io/qt-6/qaccessiblevaluechangeevent.html,2025-11-03 16:48:47,success,,QAccessibleValueChangeEvent,Qt GUI,C++,,,,,,https://doc.qt.io/qt-6/qaccessiblevaluechangeevent.html
103,https://doc.qt.io/qt-6/qaudioformat.html,2025-11-03 16:48:47,success,,QAudioFormat,QtMultimedia,C++,,,,,,https://doc.qt.io/qt-6/qaudioformat.html
108,https://doc.qt.io/qt-6/qaccessiblewidget.html,2025-11-03 16:48:53,success,,QAccessibleWidget,Qt Widgets,C++,,,,,,https://doc.qt.io/qt-6/qaccessiblewidget.html
106,https://doc.qt.io/qt-6/qaudioinput.html,2025-11-03 16:48:52,success,,QAudioInput,Qt Multimedia,C++,,,,,,https://doc.qt.io/qt-6/qaudioinput.html
107,https://doc.qt.io/qt-6/qabstractitemmodelreplica.html,2025-11-03 16:48:52,success,,QAbstractItemModelReplica,Qt Remote Objects,C++,,,,,,https://doc.qt.io/qt-6/qabstractitemmodelreplica.html
104,https://doc.qt.io/qt-6/qabstractitemmodel.html,2025-11-03 16:48:49,success,,QAbstractItemModel,Qt Core,C++,,,,Behavior Change,"The documentation notes behavioral modifications like the introduction of `multiData()` for optimizing data retrieval (introduced in Qt 6.0, improving efficiency when fetching data for multiple roles simultaneously), without removing previous functionality.",https://doc.qt.io/qt-6/qabstractitemmodel.html
105,https://doc.qt.io/qt-6/qaccessiblevalueinterface.html,2025-11-03 16:48:51,success,,QAccessibleValueInterface,Qt GUI,C++,,,,,,https://doc.qt.io/qt-6/qaccessiblevalueinterface.html
109,https://doc.qt.io/qt-6/qaudiolistener.html,2025-11-03 16:48:54,success,,QAudioListener,QtSpatialAudio,C++,,,,,,https://doc.qt.io/qt-6/qspatialaudio-qaudiolistener.html
110,https://doc.qt.io/qt-6/qabstractitemmodeltester.html,2025-11-03 16:48:55,success,,QAbstractItemModelTester,Qt Test,C++,,,,Parameter Change,Introduction of new functionalities such as `setUseFetchMore` and updates to include `FailureReportingMode` to improve flexibility and dynamic population of the tested model.,https://doc.qt.io/qt-6/qabstractitemmodeltester.html
111,https://doc.qt.io/qt-6/qt3dinput-qaction.html,2025-11-03 16:48:58,success,,Qt3DInput::QAction,Qt 3D Input,C++,6.10.0,,,API Deprecation,Marked deprecated due to potential replacement or rework within future Qt versions. Official source does not provide detailed reasoning.,https://www.qt.io
114,https://doc.qt.io/qt-6/qaction.html,2025-11-03 16:48:59,success,,QAction,Qt GUI,C++,,,,,,https://doc.qt.io/qt-6/qaction.html
113,https://doc.qt.io/qt-6/qabstractitemview.html,2025-11-03 16:48:59,success,,QAbstractItemView,Qt Widgets,C++,6.10,,,Behavior Change,The addition of the `updateThreshold` property in version 6.9 improved the performance of handling large models by allowing direct updates for efficiency.,https://doc.qt.io/qt-6/qabstractitemview.html
